# Time,Input,Reference,Mix,Output
0.0018609800000000001,4.013858924395749,-0.575199598385618,-2.3087700412889633,1.0499331322530894
0.0018614640000000002,4.34314772629919,-0.6153643635592632,-2.672618336437962,1.0462105807843982
0.0018619480000000002,4.583257465408923,-0.6539910382995748,-2.9974093085970592,1.0421669608950166
0.0018624320000000002,4.637755141042176,-0.6909830760360856,-3.2046103132594923,1.037920183620862
0.0018629160000000003,4.455275217313949,-0.7262480159395153,-3.2356347870387485,1.0336466286502024
0.0018634,4.042941580993728,-0.7596977140257526,-3.071413477020597,1.0295415685445315
0.0018638840000000001,3.4654818288500313,-0.7912485634698654,-2.742057518808509,1.0257699694571785
0.0018643680000000001,2.83021810997372,-0.8208217035795886,-2.3231044505304324,1.0224210950371908
0.0018648520000000002,2.2615773775532007,-0.8483432169060264,-1.9185938277553773,1.0194800801143984
0.0018653360000000002,1.8713319041371737,-0.8737443139988212,-1.6350656108444428,1.0168255344234396
0.0018658200000000002,1.7318294697569623,-0.8969615053438602,-1.553384368192064,1.0142553245208241
0.0018663040000000003,1.858744894127116,-0.917936760054049,-1.7062102658820513,1.0115348589304212
0.001866788,2.2075585594673828,-0.9366176509163276,-2.0676383122285724,1.0084556857592621
0.0018672720000000001,2.6846125468617457,-0.9529574854323688,-2.5583216220175564,1.0048889084514854
0.0018677560000000001,3.1700321814244177,-0.9669154225254925,-3.0651530061213994,1.0008188665369124
0.0018682400000000002,3.546902204214816,-0.9784565746221131,-3.4704897812556514,0.9963475578891199
0.0018687240000000002,3.729561876218614,-0.9875520948525179,-3.6831366437417796,0.991668073687489
0.0018692080000000002,3.6841051671989193,-0.9941792491529793,-3.662660908926433,0.9870137447048751
0.0018696920000000003,3.4360862296413868,-0.998321473089101,-3.430318666436764,0.9825964122937335
0.001870176,3.063567757608914,-0.9999684132582713,-3.063470989485386,0.9785503448919545
0.0018706600000000001,2.677242245881482,-0.99911595316778,-2.674875438354925,0.9748969191087077
0.0018711440000000001,2.392523894749898,-0.9957662235238981,-2.382394483365794,0.9715396277062333
0.0018716280000000002,2.3004762711079065,-0.9899275969062298,-2.2773049467976545,0.9682907831317293
0.0018721120000000002,2.4447260979427075,-0.9816146668406265,-2.3997789941486154,0.964922713354449
0.0018725960000000002,2.8100468517325083,-0.9708482113229525,-2.7281289597381995,0.9612296616813564
0.0018730800000000003,3.325436341461905,-0.9576551408849445,-3.184621208086615,0.9570838108115884
