Zeit;Kanal B;A-0,180
(s);(V);(mV)

1,12194997;-11,61294000;-140,44540000
1,12197497;-11,61294000;-140,49150000
1,12199997;-11,61294000;-140,50690000
1,12202497;-11,61294000;-140,52230000
1,12204997;-11,61294000;-140,55300000
1,12207497;-11,61294000;-140,56840000
1,12209997;-11,61294000;-140,58380000
1,12212497;-11,61294000;-140,61450000
1,12214997;-11,61294000;-140,62990000
1,12217497;-11,61294000;-140,64530000
1,12219997;-11,61294000;-140,67610000
1,12222497;-11,61294000;-140,69140000
1,12224997;-11,61294000;-140,70680000
1,12227497;-11,61294000;-140,73760000
1,12229997;-11,61294000;-140,75290000
1,12232497;-11,61294000;-140,76830000
1,12234997;-11,61294000;-140,79910000
1,12237497;-11,61294000;-140,81450000
1,12239997;-11,61294000;-140,86060000
1,12242497;-11,61294000;-140,87600000
1,12244997;-11,61294000;-140,89140000
1,12247497;-11,61294000;-140,92210000
1,12249997;-11,61294000;-140,93750000
1,12252497;-11,61294000;-140,95290000
1,12254997;-11,61294000;-140,98360000
1,12257497;-11,61294000;-140,98360000
1,12259997;-11,61294000;-140,99900000
1,12262497;-11,61294000;-141,01440000
1,12264997;-11,61294000;-141,06050000
1,12267497;-11,61294000;-141,09130000
1,12269997;-11,61294000;-141,10670000
1,12272497;-11,61294000;-141,12210000
1,12274997;-11,61294000;-141,15280000
1,12277497;-11,61294000;-141,16820000
1,12279997;-11,61294000;-141,18360000
1,12282497;-11,61294000;-141,21430000
1,12284997;-11,61294000;-141,22970000
1,12287497;-11,61294000;-141,24510000
1,12289997;-11,61294000;-141,27580000
1,12292497;-11,61294000;-141,29120000
1,12294997;-11,61294000;-141,29120000
1,12297497;-11,61294000;-141,30660000
1,12299997;-11,61294000;-141,33740000
1,12302497;-11,61294000;-141,35270000
1,12304997;-11,61294000;-141,35270000
1,12307497;-11,61294000;-141,36810000
1,12309997;-11,61294000;-141,39890000
1,12312497;-11,61294000;-141,41420000
1,12314997;-11,61294000;-141,42960000
1,12317497;-11,61294000;-141,46040000
1,12319997;-11,61294000;-141,47580000
1,12322497;-11,61294000;-141,49110000
1,12324997;-11,61294000;-141,52190000
1,12327497;-11,61294000;-141,53730000
1,12329997;-11,61294000;-141,58340000
1,12332497;-11,61294000;-141,59880000
1,12334997;-11,61417000;-141,61420000
1,12337497;-11,61417000;-141,66030000
1,12339997;-11,61417000;-141,66030000
1,12342497;-11,61417000;-141,67570000
1,12344997;-11,61417000;-141,70640000
1,12347497;-11,61417000;-141,72180000
1,12349997;-11,61417000;-141,73720000
1,12352497;-11,61417000;-141,76800000
1,12354997;-11,61417000;-141,78330000
1,12357497;-11,61417000;-141,79870000
1,12359997;-11,61417000;-141,82950000
1,12362497;-11,61417000;-141,82950000
1,12364997;-11,61417000;-141,84490000
1,12367497;-11,61417000;-141,86020000
1,12369997;-11,61417000;-141,89100000
1,12372497;-11,61417000;-141,89100000
1,12374997;-11,61417000;-141,90640000
1,12377497;-11,61417000;-141,92180000
1,12379997;-11,61417000;-141,95250000
1,12382497;-11,61417000;-141,96790000
1,12384997;-11,61417000;-141,98330000
1,12387497;-11,61417000;-142,02940000
1,12389997;-11,61417000;-142,04480000
1,12392497;-11,61417000;-142,07550000
1,12394997;-11,61417000;-142,07550000
1,12397497;-11,61417000;-142,09090000
1,12399997;-11,61417000;-142,10630000
1,12402497;-11,61417000;-142,10630000
1,12404997;-11,61417000;-142,13710000
1,12407497;-11,61417000;-142,15240000
1,12409997;-11,61417000;-142,19860000
1,12412497;-11,61417000;-142,19860000
1,12414997;-11,61417000;-142,19860000
1,12417497;-11,61417000;-142,21390000
1,12419997;-11,61417000;-142,21390000
1,12422497;-11,61417000;-142,21390000
1,12424997;-11,61417000;-142,24470000
1,12427497;-11,61417000;-142,27550000
1,12429997;-11,61417000;-142,32160000
1,12432497;-11,61417000;-142,33700000
1,12434997;-11,61417000;-142,36770000
1,12437497;-11,61417000;-142,38310000
1,12439997;-11,61417000;-142,39850000
1,12442497;-11,61417000;-142,42930000
1,12444997;-11,61417000;-142,44460000
1,12447497;-11,61417000;-142,44460000
1,12449997;-11,61417000;-142,44460000
1,12452497;-11,61417000;-142,49080000
1,12454997;-11,61417000;-142,52150000
1,12457497;-11,61417000;-142,55230000
1,12459997;-11,61417000;-142,55230000
1,12462497;-11,61417000;-142,56770000
1,12464997;-11,61417000;-142,58310000
1,12467497;-11,61417000;-142,61380000
1,12469997;-11,61417000;-142,64460000
1,12472497;-11,61417000;-142,64460000
1,12474997;-11,61417000;-142,67530000
1,12477497;-11,61417000;-142,69070000
1,12479997;-11,61417000;-142,70610000
1,12482497;-11,61417000;-142,75220000
1,12484997;-11,61417000;-142,76760000
1,12487497;-11,61417000;-142,81370000
1,12489997;-11,61417000;-142,81370000
1,12492497;-11,61417000;-142,81370000
1,12494997;-11,61417000;-142,82910000
1,12497497;-11,61417000;-142,87520000
1,12499997;-11,61417000;-142,89060000
1,12502497;-11,61417000;-142,93680000
1,12504997;-11,61417000;-142,95210000
1,12507497;-11,61417000;-142,95210000
1,12509997;-11,61417000;-142,98290000
1,12512497;-11,61417000;-142,98290000
1,12514997;-11,61417000;-143,01360000
1,12517497;-11,61417000;-143,04440000
1,12519997;-11,61417000;-143,04440000
1,12522497;-11,61417000;-143,07520000
1,12524997;-11,61417000;-143,07520000
1,12527497;-11,61417000;-143,07520000
1,12529997;-11,61417000;-143,10590000
1,12532497;-11,61417000;-143,10590000
1,12534997;-11,61417000;-143,10590000
1,12537497;-11,61417000;-143,12130000
1,12539997;-11,61417000;-143,13670000
1,12542497;-11,61417000;-143,16740000
1,12544997;-11,61417000;-143,19820000
1,12547497;-11,61294000;-143,22900000
1,12549997;-11,61294000;-143,24440000
1,12552497;-11,61294000;-143,24440000
1,12554997;-11,61294000;-143,25970000
1,12557497;-11,61294000;-143,29050000
1,12559997;-11,61294000;-143,29050000
1,12562497;-11,61294000;-143,32120000
1,12564997;-11,61294000;-143,35200000
1,12567497;-11,61294000;-143,38280000
1,12569997;-11,61294000;-143,41350000
1,12572497;-11,61294000;-143,42890000
1,12574997;-11,61294000;-143,47500000
1,12577497;-11,61294000;-143,47500000
1,12579997;-11,61294000;-143,49040000
1,12582497;-11,61294000;-143,50580000
1,12584997;-11,61294000;-143,53650000
1,12587497;-11,61294000;-143,56730000
1,12589997;-11,61294000;-143,61340000
1,12592497;-11,61294000;-143,65960000
1,12594997;-11,61294000;-143,70570000
1,12597497;-11,61294000;-143,73650000
1,12599997;-11,61294000;-143,78260000
1,12602497;-11,61294000;-143,79800000
1,12604997;-11,61294000;-143,82870000
1,12607497;-11,61294000;-143,85950000
1,12609997;-11,61294000;-143,85950000
1,12612497;-11,61294000;-143,89030000
1,12614997;-11,61294000;-143,90560000
1,12617497;-11,61294000;-143,92100000
1,12619997;-11,61294000;-143,95180000
1,12622497;-11,61294000;-143,96710000
1,12624997;-11,61294000;-143,98250000
1,12627497;-11,61294000;-144,01330000
1,12629997;-11,61294000;-144,02870000
1,12632497;-11,61294000;-144,04410000
1,12634997;-11,61294000;-144,07480000
1,12637497;-11,61294000;-144,09020000
1,12639997;-11,61294000;-144,13630000
1,12642497;-11,61294000;-144,15170000
1,12644997;-11,61294000;-144,16710000
1,12647497;-11,61294000;-144,16710000
1,12649997;-11,61294000;-144,19780000
1,12652497;-11,61294000;-144,21320000
1,12654997;-11,61294000;-144,25940000
1,12657497;-11,61294000;-144,27470000
1,12659997;-11,61294000;-144,29010000
1,12662497;-11,61294000;-144,32090000
1,12664997;-11,61294000;-144,33620000
1,12667497;-11,61294000;-144,35160000
1,12669997;-11,61294000;-144,39780000
1,12672497;-11,61294000;-144,39780000
1,12674997;-11,61294000;-144,39780000
1,12677497;-11,61294000;-144,41310000
1,12679997;-11,61294000;-144,44390000
1,12682497;-11,61294000;-144,45930000
1,12684997;-11,61294000;-144,45930000
1,12687497;-11,61294000;-144,47460000
1,12689997;-11,61294000;-144,50540000
1,12692497;-11,61294000;-144,52080000
1,12694997;-11,61294000;-144,53620000
1,12697497;-11,61294000;-144,56690000
1,12699997;-11,61294000;-144,59770000
1,12702497;-11,61294000;-144,62840000
1,12704997;-11,61294000;-144,64380000
1,12707497;-11,61294000;-144,69000000
1,12709997;-11,61294000;-144,70540000
1,12712497;-11,61294000;-144,72070000
1,12714997;-11,61294000;-144,75150000
1,12717497;-11,61294000;-144,76690000
1,12719997;-11,61294000;-144,78220000
1,12722497;-11,61294000;-144,81300000
1,12724997;-11,61294000;-144,82840000
1,12727497;-11,61294000;-144,84380000
1,12729997;-11,61294000;-144,87450000
1,12732497;-11,61294000;-144,88990000
1,12734997;-11,61294000;-144,93600000
1,12737497;-11,61294000;-144,93600000
1,12739997;-11,61294000;-144,96680000
1,12742497;-11,61294000;-144,99750000
1,12744997;-11,61294000;-145,02830000
1,12747497;-11,61294000;-145,05910000
1,12749997;-11,61294000;-145,07440000
1,12752497;-11,61294000;-145,08980000
1,12754997;-11,61417000;-145,12060000
1,12757497;-11,61417000;-145,13590000
1,12759997;-11,61417000;-145,15130000
1,12762497;-11,61417000;-145,18210000
1,12764997;-11,61417000;-145,19750000
1,12767497;-11,61417000;-145,21280000
1,12769997;-11,61417000;-145,24360000
1,12772497;-11,61417000;-145,25900000
1,12774997;-11,61417000;-145,27440000
1,12777497;-11,61417000;-145,30510000
1,12779997;-11,61417000;-145,32050000
1,12782497;-11,61417000;-145,33590000
1,12784997;-11,61417000;-145,36660000
1,12787497;-11,61417000;-145,38200000
1,12789997;-11,61417000;-145,39740000
1,12792497;-11,61417000;-145,42810000
1,12794997;-11,61417000;-145,44350000
1,12797497;-11,61417000;-145,45890000
1,12799997;-11,61417000;-145,48970000
1,12802497;-11,61417000;-145,50510000
1,12804997;-11,61417000;-145,52040000
1,12807497;-11,61417000;-145,55120000
1,12809997;-11,61417000;-145,56660000
1,12812497;-11,61417000;-145,58190000
1,12814997;-11,61417000;-145,61270000
1,12817497;-11,61417000;-145,62810000
1,12819997;-11,61417000;-145,64340000
1,12822497;-11,61417000;-145,67420000
1,12824997;-11,61417000;-145,67420000
1,12827497;-11,61417000;-145,68960000
1,12829997;-11,61417000;-145,70500000
1,12832497;-11,61417000;-145,73570000
1,12834997;-11,61417000;-145,75110000
1,12837497;-11,61417000;-145,75110000
1,12839997;-11,61417000;-145,76650000
1,12842497;-11,61417000;-145,79720000
1,12844997;-11,61417000;-145,81260000
1,12847497;-11,61417000;-145,84340000
1,12849997;-11,61417000;-145,85870000
1,12852497;-11,61417000;-145,87410000
1,12854997;-11,61417000;-145,90490000
1,12857497;-11,61417000;-145,92030000
1,12859997;-11,61417000;-145,93560000
1,12862497;-11,61417000;-145,96640000
1,12864997;-11,61417000;-145,98180000
1,12867497;-11,61417000;-145,99720000
1,12869997;-11,61417000;-146,02790000
1,12872497;-11,61417000;-146,04330000
1,12874997;-11,61417000;-146,05870000
1,12877497;-11,61417000;-146,08940000
1,12879997;-11,61417000;-146,08940000
1,12882497;-11,61417000;-146,10480000
1,12884997;-11,61417000;-146,12020000
1,12887497;-11,61417000;-146,15100000
1,12889997;-11,61417000;-146,16640000
1,12892497;-11,61417000;-146,18170000
1,12894997;-11,61417000;-146,21250000
1,12897497;-11,61417000;-146,22790000
1,12899997;-11,61417000;-146,24320000
1,12902497;-11,61417000;-146,27400000
1,12904997;-11,61417000;-146,27400000
1,12907497;-11,61417000;-146,28940000
1,12909997;-11,61417000;-146,30470000
1,12912497;-11,61417000;-146,33550000
1,12914997;-11,61417000;-146,35090000
1,12917497;-11,61417000;-146,36630000
1,12919997;-11,61417000;-146,39700000
1,12922497;-11,61417000;-146,41240000
1,12924997;-11,61417000;-146,42780000
1,12927497;-11,61417000;-146,45850000
1,12929997;-11,61417000;-146,48930000
1,12932497;-11,61417000;-146,52010000
1,12934997;-11,61417000;-146,58160000
1,12937497;-11,61417000;-146,61230000
1,12939997;-11,61417000;-146,64310000
1,12942497;-11,61417000;-146,65850000
1,12944997;-11,61417000;-146,67380000
1,12947497;-11,61417000;-146,72000000
1,12949997;-11,61417000;-146,73540000
1,12952497;-11,61417000;-146,76610000
1,12954997;-11,61417000;-146,78150000
1,12957497;-11,61417000;-146,79690000
1,12959997;-11,61417000;-146,82760000
1,12962497;-11,61417000;-146,85840000
1,12964997;-11,61417000;-146,88910000
1,12967497;-11,61417000;-146,90450000
1,12969997;-11,61417000;-146,90450000
1,12972497;-11,61417000;-146,91990000
1,12974997;-11,61417000;-146,95070000
1,12977497;-11,61417000;-146,95070000
1,12979997;-11,61417000;-146,96600000
1,12982497;-11,61417000;-147,01220000
1,12984997;-11,61417000;-147,02760000
1,12987497;-11,61417000;-147,04290000
1,12989997;-11,61417000;-147,07370000
1,12992497;-11,61417000;-147,08910000
1,12994997;-11,61417000;-147,13520000
1,12997497;-11,61417000;-147,15060000
1,12999997;-11,61417000;-147,16600000
1,13002497;-11,61417000;-147,19670000
1,13004997;-11,61417000;-147,21210000
1,13007497;-11,61417000;-147,22750000
1,13009997;-11,61417000;-147,25820000
1,13012497;-11,61417000;-147,27360000
1,13014997;-11,61417000;-147,28900000
1,13017497;-11,61417000;-147,31970000
1,13019997;-11,61417000;-147,33510000
1,13022497;-11,61417000;-147,35050000
1,13024997;-11,61417000;-147,38130000
1,13027497;-11,61417000;-147,38130000
1,13029997;-11,61417000;-147,39670000
1,13032497;-11,61417000;-147,41200000
1,13034997;-11,61417000;-147,45820000
1,13037497;-11,61417000;-147,47360000
1,13039997;-11,61417000;-147,50430000
1,13042497;-11,61417000;-147,51970000
1,13044997;-11,61417000;-147,53510000
1,13047497;-11,61417000;-147,56580000
1,13049997;-11,61417000;-147,56580000
1,13052497;-11,61417000;-147,58120000
1,13054997;-11,61417000;-147,62730000
1,13057497;-11,61417000;-147,64270000
1,13059997;-11,61417000;-147,65810000
1,13062497;-11,61417000;-147,70420000
1,13064997;-11,61417000;-147,71960000
1,13067497;-11,61417000;-147,71960000
1,13069997;-11,61417000;-147,75040000
1,13072497;-11,61417000;-147,76570000
1,13074997;-11,61417000;-147,78110000
1,13077497;-11,61417000;-147,81190000
1,13079997;-11,61417000;-147,82730000
1,13082497;-11,61417000;-147,84260000
1,13084997;-11,61417000;-147,87340000
1,13087497;-11,61417000;-147,88880000
1,13089997;-11,61417000;-147,90410000
1,13092497;-11,61417000;-147,90410000
1,13094997;-11,61417000;-147,90410000
1,13097497;-11,61417000;-147,93490000
1,13099997;-11,61417000;-147,96570000
1,13102497;-11,61417000;-147,99640000
1,13104997;-11,61417000;-148,04260000
1,13107497;-11,61417000;-148,04260000
1,13109997;-11,61417000;-148,04260000
1,13112497;-11,61417000;-148,05790000
1,13114997;-11,61417000;-148,05790000
1,13117497;-11,61417000;-148,07330000
1,13119997;-11,61417000;-148,11950000
1,13122497;-11,61417000;-148,13480000
1,13124997;-11,61417000;-148,16560000
1,13127497;-11,61417000;-148,18100000
1,13129997;-11,61417000;-148,19640000
1,13132497;-11,61417000;-148,24250000
1,13134997;-11,61417000;-148,28860000
1,13137497;-11,61417000;-148,30400000
1,13139997;-11,61417000;-148,31940000
1,13142497;-11,61417000;-148,31940000
1,13144997;-11,61417000;-148,35010000
1,13147497;-11,61417000;-148,36550000
1,13149997;-11,61417000;-148,38090000
1,13152497;-11,61417000;-148,41170000
1,13154997;-11,61417000;-148,41170000
1,13157497;-11,61417000;-148,42700000
1,13159997;-11,61417000;-148,44240000
1,13162497;-11,61417000;-148,44240000
1,13164997;-11,61417000;-148,48860000
1,13167497;-11,61417000;-148,53470000
1,13169997;-11,61417000;-148,53470000
1,13172497;-11,61417000;-148,56540000
1,13174997;-11,61417000;-148,59620000
1,13177497;-11,61417000;-148,62700000
1,13179997;-11,61417000;-148,65770000
1,13182497;-11,61417000;-148,67310000
1,13184997;-11,61417000;-148,68850000
1,13187497;-11,61479000;-148,73460000
1,13189997;-11,61479000;-148,78070000
1,13192497;-11,61479000;-148,81150000
1,13194997;-11,61479000;-148,84230000
1,13197497;-11,61479000;-148,85770000
1,13199997;-11,61479000;-148,90380000
1,13202497;-11,61479000;-148,91920000
1,13204997;-11,61479000;-148,93460000
1,13207497;-11,61479000;-148,96530000
1,13209997;-11,61479000;-148,98070000
1,13212497;-11,61479000;-149,02680000
1,13214997;-11,61479000;-149,02680000
1,13217497;-11,61479000;-149,04220000
1,13219997;-11,61479000;-149,05760000
1,13222497;-11,61479000;-149,08830000
1,13224997;-11,61479000;-149,08830000
1,13227497;-11,61479000;-149,10370000
1,13229997;-11,61479000;-149,11910000
1,13232497;-11,61479000;-149,11910000
1,13234997;-11,61479000;-149,14990000
1,13237497;-11,61479000;-149,16520000
1,13239997;-11,61479000;-149,16520000
1,13242497;-11,61479000;-149,18060000
1,13244997;-11,61479000;-149,18060000
1,13247497;-11,61479000;-149,18060000
1,13249997;-11,61479000;-149,22670000
1,13252497;-11,61479000;-149,24210000
1,13254997;-11,61479000;-149,27290000
1,13257497;-11,61479000;-149,28830000
1,13259997;-11,61479000;-149,33440000
1,13262497;-11,61479000;-149,33440000
1,13264997;-11,61479000;-149,34980000
1,13267497;-11,61479000;-149,36510000
1,13269997;-11,61479000;-149,39590000
1,13272497;-11,61479000;-149,41130000
1,13274997;-11,61479000;-149,44200000
1,13277497;-11,61479000;-149,45740000
1,13279997;-11,61479000;-149,45740000
1,13282497;-11,61479000;-149,47280000
1,13284997;-11,61479000;-149,50360000
1,13287497;-11,61479000;-149,53430000
1,13289997;-11,61479000;-149,56510000
1,13292497;-11,61479000;-149,58050000
1,13294997;-11,61479000;-149,58050000
1,13297497;-11,61479000;-149,58050000
1,13299997;-11,61479000;-149,59580000
1,13302497;-11,61479000;-149,62660000
1,13304997;-11,61479000;-149,64200000
1,13307497;-11,61479000;-149,64200000
1,13309997;-11,61479000;-149,65740000
1,13312497;-11,61479000;-149,70350000
1,13314997;-11,61479000;-149,74960000
1,13317497;-11,61479000;-149,76500000
1,13319997;-11,61479000;-149,78040000
1,13322497;-11,61479000;-149,81110000
1,13324997;-11,61479000;-149,84190000
1,13327497;-11,61479000;-149,87270000
1,13329997;-11,61479000;-149,88800000
1,13332497;-11,61479000;-149,90340000
