# f,H_in,H_out,G_ideal,G_theo,phi_ideal,phi_theo
4.242899708697525966e+03,5.059479865279813415e-01,3.316614529188362248e-03,-4.557272032673562023e+01,-4.366821745994661796e+01,8.969836021523066449e+01,5.251521863886650721e+01
4.244854281701407672e+03,5.059480043644511982e-01,3.317613978467023189e-03,-4.556866274408189099e+01,-4.366560070037610330e+01,8.969821927105003567e+01,5.252760169812746938e+01
4.246809755116773886e+03,5.059480222177391573e-01,3.318614073452975585e-03,-4.556460510835599109e+01,-4.366298303935528224e+01,8.969807825916582544e+01,5.253998298696306790e+01
4.248766129358421495e+03,5.059480400878616502e-01,3.319614814483644837e-03,-4.556054741950830334e+01,-4.366036447705425161e+01,8.969793717954294721e+01,5.255236250303868673e+01
4.250723404841324736e+03,5.059480579748347751e-01,3.320616201896602494e-03,-4.555648967748919631e+01,-4.365774501364338533e+01,8.969779603214627173e+01,5.256474024402114509e+01
4.252681581980661576e+03,5.059480758786750743e-01,3.321618236029592278e-03,-4.555243188224895334e+01,-4.365512464929324210e+01,8.969765481694068399e+01,5.257711620757895332e+01
4.254640661191801883e+03,5.059480937993984240e-01,3.322620917220506665e-03,-4.554837403373782223e+01,-4.365250338417463638e+01,8.969751353389101212e+01,5.258949039138206416e+01
4.256600642890292875e+03,5.059481117370213665e-01,3.323624245807392085e-03,-4.554431613190604367e+01,-4.364988121845858871e+01,8.969737218296211267e+01,5.260186279310192248e+01
4.258561527491888228e+03,5.059481296915601112e-01,3.324628222128464105e-03,-4.554025817670373044e+01,-4.364725815231635409e+01,8.969723076411878537e+01,5.261423341041162871e+01
4.260523315412530792e+03,5.059481476630312002e-01,3.325632846522087044e-03,-4.553620016808103088e+01,-4.364463418591941490e+01,8.969708927732578729e+01,5.262660224098573281e+01
4.262486007068344406e+03,5.059481656514502879e-01,3.326638119326783948e-03,-4.553214210598797251e+01,-4.364200931943948802e+01,8.969694772254787551e+01,5.263896928250030527e+01
4.264449602875659366e+03,5.059481836568341384e-01,3.327644040881237459e-03,-4.552808399037460418e+01,-4.363938355304851768e+01,8.969680609974984975e+01,5.265133453263305086e+01
4.266414103250982407e+03,5.059482016791995163e-01,3.328650611524291546e-03,-4.552402582119088947e+01,-4.363675688691863996e+01,8.969666440889636760e+01,5.266369798906309541e+01
4.268379508611028541e+03,5.059482197185621866e-01,3.329657831594942403e-03,-4.551996759838673512e+01,-4.363412932122224674e+01,8.969652264995215774e+01,5.267605964947124875e+01
4.270345819372687401e+03,5.059482377749389137e-01,3.330665701432346682e-03,-4.551590932191202654e+01,-4.363150085613198570e+01,8.969638082288184933e+01,5.268841951153968495e+01
4.272313035953054168e+03,5.059482558483456849e-01,3.331674221375821501e-03,-4.551185099171659942e+01,-4.362887149182064661e+01,8.969623892765015682e+01,5.270077757295228338e+01
4.274281158769416834e+03,5.059482739387993755e-01,3.332683391764846171e-03,-4.550779260775019708e+01,-4.362624122846131058e+01,8.969609696422166678e+01,5.271313383139442976e+01
4.276250188239239833e+03,5.059482920463163058e-01,3.333693212939048758e-03,-4.550373416996259124e+01,-4.362361006622725768e+01,8.969595493256100838e+01,5.272548828455300196e+01
4.278220124780195874e+03,5.059483101709124631e-01,3.334703685238223428e-03,-4.549967567830346127e+01,-4.362097800529198821e+01,8.969581283263273974e+01,5.273784093011646235e+01
4.280190968810149570e+03,5.059483283126052777e-01,3.335714809002325674e-03,-4.549561713272240837e+01,-4.361834504582923699e+01,8.969567066440144743e+01,5.275019176577492175e+01
4.282162720747142885e+03,5.059483464714105150e-01,3.336726584571465381e-03,-4.549155853316905507e+01,-4.361571118801295199e+01,8.969552842783167534e+01,5.276254078921981971e+01
4.284135381009426055e+03,5.059483646473449392e-01,3.337739012285910727e-03,-4.548749987959293861e+01,-4.361307643201732276e+01,8.969538612288792478e+01,5.277488799814438636e+01
4.286108950015440314e+03,5.059483828404249817e-01,3.338752092486099894e-03,-4.548344117194353942e+01,-4.361044077801672358e+01,8.969524374953472545e+01,5.278723339024329420e+01
4.288083428183807882e+03,5.059484010506669627e-01,3.339765825512615478e-03,-4.547938241017031658e+01,-4.360780422618578456e+01,8.969510130773652179e+01,5.279957696321275762e+01
4.290058815933354708e+03,5.059484192780879797e-01,3.340780211706214416e-03,-4.547532359422264392e+01,-4.360516677669934182e+01,8.969495879745777245e+01,5.281191871475058264e+01
4.292035113683103191e+03,5.059484375227039088e-01,3.341795251407806300e-03,-4.547126472404990238e+01,-4.360252842973244469e+01,8.969481621866295029e+01,5.282425864255619530e+01
4.294012321852252171e+03,5.059484557845321806e-01,3.342810944958461185e-03,-4.546720579960137343e+01,-4.359988918546037695e+01,8.969467357131641450e+01,5.283659674433045694e+01
4.295990440860212402e+03,5.059484740635887823e-01,3.343827292699412621e-03,-4.546314682082629588e+01,-4.359724904405864265e+01,8.969453085538255266e+01,5.284893301777592001e+01
4.297969471126571989e+03,5.059484923598904782e-01,3.344844294972051154e-03,-4.545908778767390857e+01,-4.359460800570295902e+01,8.969438807082575238e+01,5.286126746059660064e+01
4.299949413071126401e+03,5.059485106734540327e-01,3.345861952117932560e-03,-4.545502870009333662e+01,-4.359196607056924222e+01,8.969424521761038704e+01,5.287360007049818478e+01
4.301930267113850277e+03,5.059485290042958772e-01,3.346880264478767006e-03,-4.545096955803371941e+01,-4.358932323883369264e+01,8.969410229570070214e+01,5.288593084518782206e+01
4.303912033674922895e+03,5.059485473524329979e-01,3.347899232396432927e-03,-4.544691036144409679e+01,-4.358667951067265278e+01,8.969395930506107106e+01,5.289825978237431059e+01
4.305894713174718163e+03,5.059485657178818263e-01,3.348918856212970523e-03,-4.544285111027346602e+01,-4.358403488626271383e+01,8.969381624565571087e+01,5.291058687976801167e+01
4.307878306033789158e+03,5.059485841006592377e-01,3.349939136270570477e-03,-4.543879180447082433e+01,-4.358138936578069433e+01,8.969367311744890969e+01,5.292291213508080006e+01
4.309862812672897235e+03,5.059486025007816634e-01,3.350960072911594780e-03,-4.543473244398506949e+01,-4.357874294940361892e+01,8.969352992040489880e+01,5.293523554602622028e+01
4.311848233512996558e+03,5.059486209182663119e-01,3.351981666478567618e-03,-4.543067302876507085e+01,-4.357609563730873958e+01,8.969338665448786685e+01,5.294755711031931611e+01
4.313834568975224101e+03,5.059486393531297255e-01,3.353003917314169302e-03,-4.542661355875964801e+01,-4.357344742967349305e+01,8.969324331966203090e+01,5.295987682567675847e+01
4.315821819480920567e+03,5.059486578053884465e-01,3.354026825761245376e-03,-4.542255403391757085e+01,-4.357079832667557895e+01,8.969309991589153697e+01,5.297219468981675305e+01
4.317809985451624016e+03,5.059486762750596833e-01,3.355050392162805314e-03,-4.541849445418754527e+01,-4.356814832849287455e+01,8.969295644314054528e+01,5.298451070045916822e+01
4.319799067309050770e+03,5.059486947621597563e-01,3.356074616862015584e-03,-4.541443481951826300e+01,-4.356549743530349872e+01,8.969281290137315921e+01,5.299682485532532894e+01
4.321789065475127245e+03,5.059487132667059850e-01,3.357099500202210922e-03,-4.541037512985834468e+01,-4.356284564728576214e+01,8.969266929055348214e+01,5.300913715213825839e+01
4.323779980371972670e+03,5.059487317887146896e-01,3.358125042526887826e-03,-4.540631538515633991e+01,-4.356019296461820289e+01,8.969252561064557483e+01,5.302144758862255713e+01
4.325771812421888171e+03,5.059487503282034115e-01,3.359151244179700221e-03,-4.540225558536081962e+01,-4.355753938747958642e+01,8.969238186161355486e+01,5.303375616250432500e+01
4.327764562047384970e+03,5.059487688851885823e-01,3.360178105504472035e-03,-4.539819573042022682e+01,-4.355488491604884871e+01,8.969223804342136930e+01,5.304606287151136002e+01
4.329758229671155277e+03,5.059487874596870771e-01,3.361205626845184622e-03,-4.539413582028299743e+01,-4.355222955050520284e+01,8.969209415603306468e+01,5.305836771337293101e+01
4.331752815716099576e+03,5.059488060517157715e-01,3.362233808545987603e-03,-4.539007585489751762e+01,-4.354957329102799690e+01,8.969195019941263070e+01,5.307067068582004055e+01
4.333748320605298431e+03,5.059488246612917628e-01,3.363262650951188461e-03,-4.538601583421211672e+01,-4.354691613779687032e+01,8.969180617352402862e+01,5.308297178658517623e+01
4.335744744762039772e+03,5.059488432884320375e-01,3.364292154405263378e-03,-4.538195575817507432e+01,-4.354425809099162592e+01,8.969166207833120552e+01,5.309527101340245991e+01
4.337742088609804341e+03,5.059488619331534709e-01,3.365322319252852471e-03,-4.537789562673461319e+01,-4.354159915079229393e+01,8.969151791379808003e+01,5.310756836400763348e+01
4.339740352572258416e+03,5.059488805954731605e-01,3.366353145838755015e-03,-4.537383543983893475e+01,-4.353893931737910350e+01,8.969137367988849974e+01,5.311986383613798779e+01
4.341739537073274732e+03,5.059488992754078707e-01,3.367384634507937253e-03,-4.536977519743616227e+01,-4.353627859093250407e+01,8.969122937656642591e+01,5.313215742753242665e+01
4.343739642536920655e+03,5.059489179729746988e-01,3.368416785605531961e-03,-4.536571489947437641e+01,-4.353361697163315824e+01,8.969108500379564930e+01,5.314444913593153785e+01
4.345740669387446360e+03,5.059489366881907424e-01,3.369449599476830644e-03,-4.536165454590162227e+01,-4.353095445966195598e+01,8.969094056154000327e+01,5.315673895907734448e+01
4.347742618049311204e+03,5.059489554210729878e-01,3.370483076467294808e-03,-4.535759413666588813e+01,-4.352829105519993647e+01,8.969079604976332121e+01,5.316902689471361043e+01
4.349745488947170088e+03,5.059489741716385325e-01,3.371517216922549024e-03,-4.535353367171509831e+01,-4.352562675842841600e+01,8.969065146842936542e+01,5.318131294058570546e+01
4.351749282505858901e+03,5.059489929399044739e-01,3.372552021188380492e-03,-4.534947315099714871e+01,-4.352296156952890271e+01,8.969050681750191245e+01,5.319359709444051987e+01
4.353753999150424534e+03,5.059490117258877984e-01,3.373587489610744249e-03,-4.534541257445987839e+01,-4.352029548868308240e+01,8.969036209694468198e+01,5.320587935402659951e+01
4.355759639306106692e+03,5.059490305296059365e-01,3.374623622535761428e-03,-4.534135194205106956e+01,-4.351762851607287530e+01,8.969021730672139370e+01,5.321815971709413873e+01
4.357766203398332436e+03,5.059490493510756526e-01,3.375660420309713194e-03,-4.533729125371846180e+01,-4.351496065188041484e+01,8.969007244679575308e+01,5.323043818139485950e+01
4.359773691852732554e+03,5.059490681903140441e-01,3.376697883279051581e-03,-4.533323050940975918e+01,-4.351229189628801919e+01,8.968992751713140876e+01,5.324271474468218202e+01
4.361782105095137922e+03,5.059490870473386526e-01,3.377736011790392553e-03,-4.532916970907258758e+01,-4.350962224947822676e+01,8.968978251769200938e+01,5.325498940471108966e+01
4.363791443551561315e+03,5.059491059221666864e-01,3.378774806190517743e-03,-4.532510885265453027e+01,-4.350695171163380337e+01,8.968963744844121777e+01,5.326726215923818586e+01
4.365801707648228330e+03,5.059491248148149101e-01,3.379814266826378349e-03,-4.532104794010314208e+01,-4.350428028293767113e+01,8.968949230934261152e+01,5.327953300602170827e+01
4.367812897811544644e+03,5.059491437253008650e-01,3.380854394045082131e-03,-4.531698697136590681e+01,-4.350160796357300796e+01,8.968934710035975399e+01,5.329180194282150040e+01
4.369825014468128757e+03,5.059491626536417597e-01,3.381895188193915960e-03,-4.531292594639026561e+01,-4.349893475372315521e+01,8.968920182145622277e+01,5.330406896739903289e+01
4.371838058044779245e+03,5.059491815998546915e-01,3.382936649620319793e-03,-4.530886486512360989e+01,-4.349626065357171001e+01,8.968905647259555280e+01,5.331633407751738218e+01
4.373852028968503873e+03,5.059492005639572021e-01,3.383978778671912699e-03,-4.530480372751328844e+01,-4.349358566330242581e+01,8.968891105374122219e+01,5.332859727094127322e+01
4.375866927666506854e+03,5.059492195459662778e-01,3.385021575696475511e-03,-4.530074253350657898e+01,-4.349090978309927635e+01,8.968876556485675167e+01,5.334085854543705807e+01
4.377882754566177027e+03,5.059492385458996822e-01,3.386065041041953858e-03,-4.529668128305072372e+01,-4.348823301314646272e+01,8.968862000590559092e+01,5.335311789877266619e+01
4.379899510095112419e+03,5.059492575637740686e-01,3.387109175056459039e-03,-4.529261997609292933e+01,-4.348555535362834945e+01,8.968847437685120383e+01,5.336537532871771106e+01
4.381917194681107503e+03,5.059492765996073116e-01,3.388153978088281025e-03,-4.528855861258031013e+01,-4.348287680472952843e+01,8.968832867765696903e+01,5.337763083304342615e+01
4.383935808752143203e+03,5.059492956534163977e-01,3.389199450485862446e-03,-4.528449719245998750e+01,-4.348019736663479762e+01,8.968818290828633621e+01,5.338988440952263659e+01
4.385955352736406894e+03,5.059493147252190903e-01,3.390245592597824174e-03,-4.528043571567898340e+01,-4.347751703952913260e+01,8.968803706870262715e+01,5.340213605592980883e+01
4.387975827062286953e+03,5.059493338150327091e-01,3.391292404772952747e-03,-4.527637418218427001e+01,-4.347483582359775056e+01,8.968789115886922048e+01,5.341438577004112176e+01
4.389997232158353654e+03,5.059493529228744624e-01,3.392339887360195597e-03,-4.527231259192282664e+01,-4.347215371902603920e+01,8.968774517874945218e+01,5.342663354963425348e+01
4.392019568453388274e+03,5.059493720487620028e-01,3.393388040708677968e-03,-4.526825094484151890e+01,-4.346947072599959938e+01,8.968759912830658720e+01,5.343887939248860874e+01
4.394042836376370360e+03,5.059493911927122056e-01,3.394436865167692937e-03,-4.526418924088716977e+01,-4.346678684470420251e+01,8.968745300750393312e+01,5.345112329638524784e+01
4.396067036356463177e+03,5.059494103547435007e-01,3.395486361086691007e-03,-4.526012748000660935e+01,-4.346410207532589709e+01,8.968730681630476909e+01,5.346336525910678716e+01
4.398092168823044631e+03,5.059494295348726522e-01,3.396536528815306995e-03,-4.525606566214653981e+01,-4.346141641805084532e+01,8.968716055467228898e+01,5.347560527843755551e+01
4.400118234205675435e+03,5.059494487331173129e-01,3.397587368703328808e-03,-4.525200378725366335e+01,-4.345872987306546520e+01,8.968701422256971512e+01,5.348784335216345198e+01
4.402145232934128217e+03,5.059494679494951352e-01,3.398638881100726934e-03,-4.524794185527461110e+01,-4.345604244055634524e+01,8.968686781996025559e+01,5.350007947807210940e+01
4.404173165438359320e+03,5.059494871840235497e-01,3.399691066357631453e-03,-4.524387986615597868e+01,-4.345335412071027292e+01,8.968672134680706165e+01,5.351231365395271666e+01
4.406202032148533362e+03,5.059495064367202088e-01,3.400743924824348088e-03,-4.523981781984430484e+01,-4.345066491371427020e+01,8.968657480307328456e+01,5.352454587759615379e+01
4.408231833495015962e+03,5.059495257076025432e-01,3.401797456851349526e-03,-4.523575571628604308e+01,-4.344797481975550113e+01,8.968642818872203293e+01,5.353677614679497765e+01
4.410262569908355545e+03,5.059495449966882052e-01,3.402851662789277160e-03,-4.523169355542766112e+01,-4.344528383902137847e+01,8.968628150371638696e+01,5.354900445934330122e+01
4.412294241819313356e+03,5.059495643039949586e-01,3.403906542988944118e-03,-4.522763133721552720e+01,-4.344259197169948550e+01,8.968613474801945529e+01,5.356123081303697830e+01
4.414326849658848914e+03,5.059495836295401228e-01,3.404962097801333964e-03,-4.522356906159595269e+01,-4.343989921797760445e+01,8.968598792159427546e+01,5.357345520567348274e+01
4.416360393858106363e+03,5.059496029733415723e-01,3.406018327577593763e-03,-4.521950672851525610e+01,-4.343720557804371651e+01,8.968584102440387085e+01,5.358567763505189419e+01
4.418394874848441759e+03,5.059496223354168487e-01,3.407075232669052288e-03,-4.521544433791965645e+01,-4.343451105208600893e+01,8.968569405641123637e+01,5.359789809897301183e+01
4.420430293061411248e+03,5.059496417157837156e-01,3.408132813427200078e-03,-4.521138188975531591e+01,-4.343181564029283948e+01,8.968554701757936698e+01,5.361011659523931172e+01
4.422466648928755603e+03,5.059496611144598255e-01,3.409191070203703745e-03,-4.520731938396838245e+01,-4.342911934285279330e+01,8.968539990787120075e+01,5.362233312165478338e+01
4.424503942882426600e+03,5.059496805314629420e-01,3.410250003350394701e-03,-4.520325682050491167e+01,-4.342642215995461896e+01,8.968525272724969000e+01,5.363454767602523532e+01
4.426542175354577012e+03,5.059496999668104955e-01,3.411309613219283467e-03,-4.519919419931093785e+01,-4.342372409178728532e+01,8.968510547567773017e+01,5.364676025615804633e+01
