# Time,Input,Output
21.041,-0.457404509307169,0.08415776718149193
21.042,-0.4569598227778272,0.0841784343727392
21.043,-0.45651502200853367,0.0841992102021738
21.044,-0.4560701071104854,0.08422009466728664
21.045,-0.4556250781949127,0.08424108776228234
21.046,-0.45517993537307444,0.08426218947811259
21.047,-0.4547346787562532,0.08428339980246502
21.048000000000002,-0.45428930845576454,0.08430471871975209
21.049,-0.4538438245829527,0.08432614621111112
21.05,-0.45339822724918555,0.08434768225442646
21.051000000000002,-0.45295251656586394,0.08436932682432952
21.052,-0.4525066926444171,0.08439107989220984
21.053,-0.45206075559629794,0.08441294142614852
21.054000000000002,-0.45161470553299216,0.08443491139102921
