Zeit;Kanal A;Kanal B;(A-B)/1000
(s);(V);(V);(mA)

3,73869666;0,00000000;0,56757500;-0,56757500
3,73936333;0,00000000;0,56757500;-0,56757500
3,74003000;0,00000000;0,56757500;-0,56757500
3,74069667;0,00000000;0,56757500;-0,56757500
3,74136335;0,00000000;0,56757500;-0,56757500
3,74203002;0,00000000;0,56757500;-0,56757500
3,74269669;0,00000000;0,56757500;-0,56757500
3,74336336;0,00000000;0,55705580;-0,55705580
3,74403003;0,00000000;0,56757500;-0,56757500
3,74469671;0,00000000;0,57806350;-0,57806350
3,74536338;0,00000000;0,56757500;-0,56757500
3,74603005;0,00000000;0,56757500;-0,56757500
3,74669672;0,00000000;0,56757500;-0,56757500
3,74736339;0,00000000;0,56757500;-0,56757500
3,74803007;0,00000000;0,55705580;-0,55705580
3,74869674;0,00000000;0,56757500;-0,56757500
3,74936341;0,00000000;0,56757500;-0,56757500
3,75003008;0,10549950;0,56757500;-0,46207550
3,75069675;0,00000000;0,56757500;-0,56757500
3,75136343;0,00000000;0,56757500;-0,56757500
3,75203010;0,00000000;0,56757500;-0,56757500
3,75269677;0,00000000;0,56757500;-0,56757500
3,75336344;0,00000000;0,55705580;-0,55705580
3,75403011;0,00000000;0,56757500;-0,56757500
3,75469679;0,00000000;0,55705580;-0,55705580
3,75536346;0,10549950;0,57806350;-0,47256400
3,75603013;0,00000000;0,56757500;-0,56757500
3,75669680;0,00000000;0,56757500;-0,56757500
3,75736347;0,00000000;0,56757500;-0,56757500
3,75803015;0,00000000;0,56757500;-0,56757500
3,75869682;0,00000000;0,56757500;-0,56757500
3,75936349;0,00000000;0,56757500;-0,56757500
3,76003016;0,00000000;0,56757500;-0,56757500
3,76069683;0,00000000;0,56757500;-0,56757500
3,76136351;0,00000000;0,56757500;-0,56757500
3,76203018;0,00000000;0,56757500;-0,56757500
3,76269685;0,00000000;0,56757500;-0,56757500
3,76336352;0,00000000;0,55705580;-0,55705580
3,76403019;0,00000000;0,56757500;-0,56757500
3,76469687;0,00000000;0,57806350;-0,57806350
3,76536354;0,00000000;0,56757500;-0,56757500
3,76603021;0,00000000;0,54653670;-0,54653670
3,76669688;0,00000000;0,57806350;-0,57806350
3,76736355;0,00000000;0,55705580;-0,55705580
3,76803023;0,00000000;0,56757500;-0,56757500
3,76869690;0,00000000;0,56757500;-0,56757500
3,76936357;0,00000000;0,56757500;-0,56757500
3,77003024;0,00000000;0,56757500;-0,56757500
3,77069691;0,00000000;0,56757500;-0,56757500
3,77136359;0,00000000;0,56757500;-0,56757500
3,77203026;0,00000000;0,56757500;-0,56757500
3,77269693;0,00000000;0,56757500;-0,56757500
3,77336360;0,00000000;0,56757500;-0,56757500
3,77403027;0,00000000;0,55705580;-0,55705580
3,77469695;0,00000000;0,56757500;-0,56757500
3,77536362;0,00000000;0,56757500;-0,56757500
3,77603029;0,00000000;0,57806350;-0,57806350
3,77669696;0,00000000;0,56757500;-0,56757500
3,77736363;0,00000000;0,56757500;-0,56757500
3,77803031;0,00000000;0,55705580;-0,55705580
3,77869698;0,00000000;0,56757500;-0,56757500
3,77936365;0,00000000;0,56757500;-0,56757500
3,78003032;0,00000000;0,56757500;-0,56757500
3,78069699;0,00000000;0,55705580;-0,55705580
3,78136367;0,00000000;0,56757500;-0,56757500
3,78203034;0,00000000;0,55705580;-0,55705580
3,78269701;0,00000000;0,56757500;-0,56757500
3,78336368;0,00000000;0,55705580;-0,55705580
3,78403036;0,00000000;0,57806350;-0,57806350
3,78469703;0,00000000;0,55705580;-0,55705580
3,78536370;0,00000000;0,57806350;-0,57806350
3,78603037;0,00000000;0,56757500;-0,56757500
3,78669704;0,00000000;0,56757500;-0,56757500
3,78736372;0,00000000;0,56757500;-0,56757500
3,78803039;0,00000000;0,56757500;-0,56757500
3,78869706;0,00000000;0,56757500;-0,56757500
3,78936373;0,00000000;0,56757500;-0,56757500
3,79003040;0,00000000;0,56757500;-0,56757500
3,79069708;0,00000000;0,56757500;-0,56757500
3,79136375;0,00000000;0,56757500;-0,56757500
3,79203042;0,00000000;0,56757500;-0,56757500
3,79269709;0,00000000;0,56757500;-0,56757500
3,79336376;0,00000000;0,55705580;-0,55705580
3,79403044;0,00000000;0,56757500;-0,56757500
3,79469711;0,00000000;0,55705580;-0,55705580
3,79536378;0,00000000;0,55705580;-0,55705580
3,79603045;0,00000000;0,57806350;-0,57806350
3,79669712;0,00000000;0,56757500;-0,56757500
3,79736380;0,00000000;0,56757500;-0,56757500
3,79803047;0,00000000;0,56757500;-0,56757500
3,79869714;0,00000000;0,56757500;-0,56757500
3,79936381;0,00000000;0,55705580;-0,55705580
3,80003048;0,00000000;0,56757500;-0,56757500
3,80069716;0,00000000;0,56757500;-0,56757500
3,80136383;0,00000000;0,55705580;-0,55705580
3,80203050;0,00000000;0,57806350;-0,57806350
3,80269717;0,00000000;0,58858270;-0,58858270
3,80336384;0,00000000;0,56757500;-0,56757500
3,80403052;0,00000000;0,55705580;-0,55705580
3,80469719;0,00000000;0,56757500;-0,56757500
3,80536386;0,00000000;0,56757500;-0,56757500
3,80603053;0,00000000;0,56757500;-0,56757500
3,80669720;0,00000000;0,56757500;-0,56757500
3,80736388;0,00000000;0,56757500;-0,56757500
3,80803055;0,00000000;0,56757500;-0,56757500
3,80869722;0,00000000;0,56757500;-0,56757500
3,80936389;0,00000000;0,56757500;-0,56757500
3,81003056;0,00000000;0,55705580;-0,55705580
3,81069724;0,00000000;0,57806350;-0,57806350
3,81136391;0,00000000;0,56757500;-0,56757500
3,81203058;0,00000000;0,56757500;-0,56757500
3,81269725;0,00000000;0,56757500;-0,56757500
3,81336392;0,00000000;0,57806350;-0,57806350
3,81403060;0,00000000;0,55705580;-0,55705580
3,81469727;0,00000000;0,56757500;-0,56757500
3,81536394;0,00000000;0,55705580;-0,55705580
3,81603061;0,00000000;0,56757500;-0,56757500
3,81669728;0,00000000;0,56757500;-0,56757500
3,81736396;0,00000000;0,55705580;-0,55705580
3,81803063;0,00000000;0,56757500;-0,56757500
3,81869730;0,00000000;0,56757500;-0,56757500
3,81936397;0,00000000;0,56757500;-0,56757500
3,82003064;0,00000000;0,56757500;-0,56757500
3,82069732;0,00000000;0,55705580;-0,55705580
3,82136399;0,00000000;0,57806350;-0,57806350
3,82203066;0,00000000;0,54653670;-0,54653670
3,82269733;0,00000000;0,57806350;-0,57806350
3,82336400;0,00000000;0,55705580;-0,55705580
3,82403068;0,00000000;0,58858270;-0,58858270
3,82469735;0,00000000;0,56757500;-0,56757500
3,82536402;0,00000000;0,56757500;-0,56757500
3,82603069;0,00000000;0,55705580;-0,55705580
3,82669736;0,00000000;0,56757500;-0,56757500
3,82736404;0,00000000;0,56757500;-0,56757500
3,82803071;0,00000000;0,56757500;-0,56757500
3,82869738;0,00000000;0,56757500;-0,56757500
3,82936405;0,00000000;0,57806350;-0,57806350
3,83003072;0,00000000;0,56757500;-0,56757500
3,83069740;0,00000000;0,56757500;-0,56757500
3,83136407;0,00000000;0,56757500;-0,56757500
3,83203074;0,00000000;0,55705580;-0,55705580
3,83269741;0,00000000;0,56757500;-0,56757500
3,83336408;0,00000000;0,56757500;-0,56757500
3,83403076;0,00000000;0,56757500;-0,56757500
3,83469743;0,00000000;0,55705580;-0,55705580
3,83536410;0,10549950;0,57806350;-0,47256400
3,83603077;0,00000000;0,56757500;-0,56757500
3,83669744;0,00000000;0,54653670;-0,54653670
3,83736412;0,00000000;0,56757500;-0,56757500
3,83803079;0,00000000;0,56757500;-0,56757500
3,83869746;0,00000000;0,54653670;-0,54653670
3,83936413;0,00000000;0,56757500;-0,56757500
3,84003080;0,00000000;0,56757500;-0,56757500
3,84069748;0,00000000;0,54653670;-0,54653670
3,84136415;0,00000000;0,56757500;-0,56757500
3,84203082;0,00000000;0,56757500;-0,56757500
3,84269749;0,00000000;0,54653670;-0,54653670
3,84336416;0,00000000;0,56757500;-0,56757500
3,84403084;0,00000000;0,55705580;-0,55705580
3,84469751;0,00000000;0,55705580;-0,55705580
3,84536418;0,00000000;0,56757500;-0,56757500
3,84603085;0,00000000;0,56757500;-0,56757500
3,84669752;0,00000000;0,56757500;-0,56757500
3,84736420;0,00000000;0,55705580;-0,55705580
3,84803087;0,00000000;0,56757500;-0,56757500
3,84869754;0,00000000;0,57806350;-0,57806350
3,84936421;0,00000000;0,56757500;-0,56757500
3,85003088;0,00000000;0,56757500;-0,56757500
3,85069756;0,00000000;0,58858270;-0,58858270
3,85136423;0,00000000;0,56757500;-0,56757500
3,85203090;0,00000000;0,56757500;-0,56757500
3,85269757;0,00000000;0,57806350;-0,57806350
3,85336424;0,00000000;0,56757500;-0,56757500
3,85403092;0,00000000;0,56757500;-0,56757500
3,85469759;0,00000000;0,56757500;-0,56757500
3,85536426;0,00000000;0,56757500;-0,56757500
3,85603093;0,00000000;0,56757500;-0,56757500
3,85669760;0,00000000;0,57806350;-0,57806350
3,85736428;0,00000000;0,56757500;-0,56757500
3,85803095;0,10549950;0,57806350;-0,47256400
3,85869762;0,00000000;0,55705580;-0,55705580
3,85936429;0,00000000;0,57806350;-0,57806350
3,86003096;0,00000000;0,56757500;-0,56757500
3,86069764;0,00000000;0,55705580;-0,55705580
3,86136431;0,00000000;0,56757500;-0,56757500
3,86203098;0,00000000;0,56757500;-0,56757500
3,86269765;0,00000000;0,56757500;-0,56757500
3,86336432;0,00000000;0,56757500;-0,56757500
3,86403100;0,00000000;0,56757500;-0,56757500
3,86469767;0,00000000;0,56757500;-0,56757500
3,86536434;0,00000000;0,56757500;-0,56757500
3,86603101;0,00000000;0,55705580;-0,55705580
3,86669768;0,00000000;0,57806350;-0,57806350
3,86736436;0,00000000;0,56757500;-0,56757500
3,86803103;0,00000000;0,55705580;-0,55705580
3,86869770;0,00000000;0,57806350;-0,57806350
3,86936437;0,00000000;0,56757500;-0,56757500
3,87003104;0,00000000;0,56757500;-0,56757500
3,87069772;0,00000000;0,57806350;-0,57806350
3,87136439;0,00000000;0,55705580;-0,55705580
3,87203106;0,00000000;0,56757500;-0,56757500
3,87269773;0,00000000;0,57806350;-0,57806350
3,87336441;0,00000000;0,55705580;-0,55705580
3,87403108;0,00000000;0,56757500;-0,56757500
3,87469775;0,00000000;0,56757500;-0,56757500
3,87536442;0,00000000;0,55705580;-0,55705580
3,87603109;0,00000000;0,56757500;-0,56757500
3,87669777;0,00000000;0,55705580;-0,55705580
3,87736444;0,00000000;0,56757500;-0,56757500
3,87803111;0,00000000;0,56757500;-0,56757500
3,87869778;0,00000000;0,56757500;-0,56757500
3,87936445;0,00000000;0,56757500;-0,56757500
3,88003113;0,00000000;0,55705580;-0,55705580
3,88069780;0,00000000;0,54653670;-0,54653670
3,88136447;0,00000000;0,56757500;-0,56757500
3,88203114;0,00000000;0,56757500;-0,56757500
3,88269781;0,00000000;0,56757500;-0,56757500
3,88336449;0,00000000;0,56757500;-0,56757500
3,88403116;0,00000000;0,56757500;-0,56757500
3,88469783;0,00000000;0,56757500;-0,56757500
3,88536450;0,00000000;0,56757500;-0,56757500
3,88603117;0,00000000;0,56757500;-0,56757500
3,88669785;0,00000000;0,56757500;-0,56757500
3,88736452;0,00000000;0,56757500;-0,56757500
3,88803119;0,00000000;0,56757500;-0,56757500
3,88869786;0,00000000;0,56757500;-0,56757500
3,88936453;0,00000000;0,57806350;-0,57806350
3,89003121;0,00000000;0,55705580;-0,55705580
3,89069788;0,00000000;0,57806350;-0,57806350
3,89136455;0,00000000;0,56757500;-0,56757500
3,89203122;0,00000000;0,56757500;-0,56757500
3,89269789;0,00000000;0,56757500;-0,56757500
3,89336457;0,00000000;0,56757500;-0,56757500
3,89403124;0,00000000;0,56757500;-0,56757500
3,89469791;0,00000000;0,55705580;-0,55705580
3,89536458;0,00000000;0,55705580;-0,55705580
3,89603125;0,00000000;0,56757500;-0,56757500
3,89669793;0,00000000;0,56757500;-0,56757500
3,89736460;0,00000000;0,56757500;-0,56757500
3,89803127;0,00000000;0,56757500;-0,56757500
3,89869794;0,00000000;0,56757500;-0,56757500
3,89936461;0,00000000;0,56757500;-0,56757500
3,90003129;0,00000000;0,55705580;-0,55705580
3,90069796;0,00000000;0,56757500;-0,56757500
3,90136463;0,00000000;0,56757500;-0,56757500
3,90203130;0,00000000;0,56757500;-0,56757500
3,90269797;0,00000000;0,56757500;-0,56757500
3,90336465;0,00000000;0,56757500;-0,56757500
3,90403132;0,00000000;0,56757500;-0,56757500
3,90469799;0,00000000;0,56757500;-0,56757500
3,90536466;0,00000000;0,56757500;-0,56757500
3,90603133;0,00000000;0,56757500;-0,56757500
3,90669801;0,00000000;0,55705580;-0,55705580
3,90736468;0,00000000;0,56757500;-0,56757500
3,90803135;0,00000000;0,56757500;-0,56757500
3,90869802;0,00000000;0,56757500;-0,56757500
3,90936469;0,00000000;0,56757500;-0,56757500
3,91003137;0,00000000;0,56757500;-0,56757500
3,91069804;0,00000000;0,56757500;-0,56757500
3,91136471;0,00000000;0,54653670;-0,54653670
3,91203138;0,00000000;0,56757500;-0,56757500
3,91269805;0,00000000;0,56757500;-0,56757500
3,91336473;0,00000000;0,56757500;-0,56757500
3,91403140;0,00000000;0,56757500;-0,56757500
3,91469807;0,00000000;0,55705580;-0,55705580
3,91536474;0,00000000;0,56757500;-0,56757500
3,91603141;0,00000000;0,56757500;-0,56757500
3,91669809;0,00000000;0,54653670;-0,54653670
3,91736476;0,00000000;0,56757500;-0,56757500
3,91803143;0,00000000;0,56757500;-0,56757500
3,91869810;0,00000000;0,55705580;-0,55705580
3,91936477;0,00000000;0,56757500;-0,56757500
3,92003145;0,00000000;0,56757500;-0,56757500
3,92069812;0,00000000;0,56757500;-0,56757500
3,92136479;0,00000000;0,56757500;-0,56757500
3,92203146;0,00000000;0,56757500;-0,56757500
3,92269813;0,00000000;0,56757500;-0,56757500
3,92336481;0,00000000;0,56757500;-0,56757500
3,92403148;0,00000000;0,56757500;-0,56757500
3,92469815;0,00000000;0,56757500;-0,56757500
3,92536482;0,00000000;0,57806350;-0,57806350
3,92603149;0,00000000;0,56757500;-0,56757500
3,92669817;0,00000000;0,57806350;-0,57806350
3,92736484;0,00000000;0,56757500;-0,56757500
3,92803151;0,00000000;0,56757500;-0,56757500
3,92869818;0,00000000;0,55705580;-0,55705580
3,92936485;0,00000000;0,56757500;-0,56757500
3,93003153;0,00000000;0,56757500;-0,56757500
3,93069820;0,00000000;0,56757500;-0,56757500
3,93136487;0,00000000;0,56757500;-0,56757500
3,93203154;0,00000000;0,56757500;-0,56757500
3,93269821;0,00000000;0,55705580;-0,55705580
3,93336489;0,00000000;0,56757500;-0,56757500
3,93403156;0,00000000;0,56757500;-0,56757500
3,93469823;0,00000000;0,56757500;-0,56757500
3,93536490;0,00000000;0,55705580;-0,55705580
3,93603157;0,00000000;0,56757500;-0,56757500
3,93669825;0,00000000;0,55705580;-0,55705580
3,93736492;0,00000000;0,56757500;-0,56757500
3,93803159;0,00000000;0,56757500;-0,56757500
3,93869826;0,00000000;0,57806350;-0,57806350
3,93936493;0,00000000;0,56757500;-0,56757500
3,94003161;0,00000000;0,56757500;-0,56757500
3,94069828;0,00000000;0,55705580;-0,55705580
3,94136495;0,00000000;0,56757500;-0,56757500
3,94203162;0,00000000;0,56757500;-0,56757500
3,94269829;0,00000000;0,57806350;-0,57806350
3,94336497;0,00000000;0,56757500;-0,56757500
3,94403164;0,00000000;0,56757500;-0,56757500
3,94469831;0,00000000;0,57806350;-0,57806350
3,94536498;0,00000000;0,56757500;-0,56757500
3,94603165;0,00000000;0,56757500;-0,56757500
3,94669833;0,00000000;0,57806350;-0,57806350
3,94736500;0,00000000;0,56757500;-0,56757500
3,94803167;0,00000000;0,56757500;-0,56757500
3,94869834;0,00000000;0,57806350;-0,57806350
3,94936501;0,00000000;0,56757500;-0,56757500
3,95003169;0,00000000;0,56757500;-0,56757500
3,95069836;0,00000000;0,57806350;-0,57806350
3,95136503;0,00000000;0,56757500;-0,56757500
3,95203170;0,00000000;0,56757500;-0,56757500
3,95269837;0,00000000;0,57806350;-0,57806350
3,95336505;0,00000000;0,56757500;-0,56757500
3,95403172;0,00000000;0,56757500;-0,56757500
3,95469839;0,00000000;0,56757500;-0,56757500
3,95536506;0,00000000;0,53604820;-0,53604820
3,95603173;0,00000000;0,56757500;-0,56757500
3,95669841;0,00000000;0,57806350;-0,57806350
3,95736508;0,00000000;0,56757500;-0,56757500
3,95803175;0,00000000;0,56757500;-0,56757500
3,95869842;0,00000000;0,55705580;-0,55705580
3,95936509;0,00000000;0,56757500;-0,56757500
3,96003177;0,00000000;0,56757500;-0,56757500
3,96069844;0,00000000;0,56757500;-0,56757500
3,96136511;0,00000000;0,56757500;-0,56757500
3,96203178;0,00000000;0,54653670;-0,54653670
3,96269845;0,00000000;0,55705580;-0,55705580
3,96336513;0,00000000;0,56757500;-0,56757500
3,96403180;0,00000000;0,56757500;-0,56757500
3,96469847;0,00000000;0,55705580;-0,55705580
3,96536514;0,00000000;0,56757500;-0,56757500
3,96603182;0,00000000;0,56757500;-0,56757500
3,96669849;0,00000000;0,55705580;-0,55705580
3,96736516;0,00000000;0,56757500;-0,56757500
3,96803183;0,00000000;0,56757500;-0,56757500
3,96869850;0,00000000;0,55705580;-0,55705580
3,96936518;0,00000000;0,56757500;-0,56757500
3,97003185;0,00000000;0,55705580;-0,55705580
3,97069852;0,00000000;0,55705580;-0,55705580
3,97136519;0,00000000;0,55705580;-0,55705580
3,97203186;0,00000000;0,55705580;-0,55705580
3,97269854;0,00000000;0,55705580;-0,55705580
3,97336521;0,10549950;0,56757500;-0,46207550
3,97403188;0,00000000;0,56757500;-0,56757500
3,97469855;0,00000000;0,56757500;-0,56757500
3,97536522;0,00000000;0,56757500;-0,56757500
3,97603190;0,00000000;0,56757500;-0,56757500
3,97669857;0,00000000;0,56757500;-0,56757500
3,97736524;0,00000000;0,56757500;-0,56757500
3,97803191;0,00000000;0,56757500;-0,56757500
3,97869858;0,00000000;0,55705580;-0,55705580
3,97936526;0,00000000;0,56757500;-0,56757500
3,98003193;0,00000000;0,56757500;-0,56757500
3,98069860;0,00000000;0,55705580;-0,55705580
3,98136527;0,00000000;0,56757500;-0,56757500
3,98203194;0,00000000;0,56757500;-0,56757500
3,98269862;0,00000000;0,56757500;-0,56757500
3,98336529;0,00000000;0,55705580;-0,55705580
3,98403196;0,00000000;0,56757500;-0,56757500
3,98469863;0,00000000;0,56757500;-0,56757500
3,98536530;0,00000000;0,56757500;-0,56757500
3,98603198;0,00000000;0,56757500;-0,56757500
3,98669865;0,00000000;0,57806350;-0,57806350
3,98736532;0,00000000;0,56757500;-0,56757500
3,98803199;0,00000000;0,56757500;-0,56757500
3,98869866;0,00000000;0,56757500;-0,56757500
3,98936534;0,00000000;0,55705580;-0,55705580
3,99003201;0,00000000;0,56757500;-0,56757500
3,99069868;0,00000000;0,57806350;-0,57806350
3,99136535;0,00000000;0,56757500;-0,56757500
3,99203202;0,00000000;0,56757500;-0,56757500
3,99269870;0,00000000;0,58858270;-0,58858270
3,99336537;0,00000000;0,55705580;-0,55705580
3,99403204;0,00000000;0,56757500;-0,56757500
3,99469871;0,00000000;0,56757500;-0,56757500
3,99536538;0,00000000;0,56757500;-0,56757500
3,99603206;0,00000000;0,56757500;-0,56757500
3,99669873;0,00000000;0,55705580;-0,55705580
3,99736540;0,00000000;0,56757500;-0,56757500
3,99803207;0,00000000;0,56757500;-0,56757500
3,99869874;0,00000000;0,56757500;-0,56757500
3,99936542;0,00000000;0,56757500;-0,56757500
4,00003209;0,00000000;0,55705580;-0,55705580
4,00069876;0,00000000;0,56757500;-0,56757500
4,00136543;0,00000000;0,56757500;-0,56757500
4,00203210;0,00000000;0,56757500;-0,56757500
4,00269878;0,00000000;0,56757500;-0,56757500
4,00336545;0,00000000;0,56757500;-0,56757500
4,00403212;0,00000000;0,56757500;-0,56757500
4,00469879;0,00000000;0,56757500;-0,56757500
4,00536546;0,00000000;0,56757500;-0,56757500
4,00603214;0,00000000;0,56757500;-0,56757500
4,00669881;0,00000000;0,56757500;-0,56757500
4,00736548;0,00000000;0,56757500;-0,56757500
4,00803215;0,00000000;0,56757500;-0,56757500
4,00869882;0,00000000;0,56757500;-0,56757500
4,00936550;0,00000000;0,56757500;-0,56757500
4,01003217;0,00000000;0,57806350;-0,57806350
4,01069884;0,00000000;0,56757500;-0,56757500
4,01136551;0,00000000;0,56757500;-0,56757500
4,01203218;0,00000000;0,56757500;-0,56757500
4,01269886;0,00000000;0,55705580;-0,55705580
4,01336553;0,00000000;0,56757500;-0,56757500
4,01403220;0,00000000;0,56757500;-0,56757500
4,01469887;0,00000000;0,56757500;-0,56757500
4,01536554;0,00000000;0,56757500;-0,56757500
4,01603222;0,00000000;0,56757500;-0,56757500
4,01669889;0,00000000;0,55705580;-0,55705580
4,01736556;0,00000000;0,56757500;-0,56757500
4,01803223;0,00000000;0,56757500;-0,56757500
4,01869890;0,00000000;0,55705580;-0,55705580
4,01936558;0,00000000;0,56757500;-0,56757500
4,02003225;0,00000000;0,56757500;-0,56757500
4,02069892;0,00000000;0,56757500;-0,56757500
4,02136559;0,00000000;0,56757500;-0,56757500
4,02203226;0,00000000;0,56757500;-0,56757500
4,02269894;0,00000000;0,56757500;-0,56757500
4,02336561;0,00000000;0,56757500;-0,56757500
4,02403228;0,00000000;0,56757500;-0,56757500
4,02469895;0,00000000;0,55705580;-0,55705580
4,02536562;0,00000000;0,56757500;-0,56757500
4,02603230;0,00000000;0,56757500;-0,56757500
4,02669897;0,00000000;0,56757500;-0,56757500
4,02736564;0,00000000;0,56757500;-0,56757500
4,02803231;0,00000000;0,56757500;-0,56757500
4,02869898;0,00000000;0,56757500;-0,56757500
4,02936566;0,00000000;0,56757500;-0,56757500
4,03003233;0,00000000;0,56757500;-0,56757500
4,03069900;0,00000000;0,57806350;-0,57806350
4,03136567;0,00000000;0,57806350;-0,57806350
4,03203234;0,00000000;0,57806350;-0,57806350
4,03269902;0,00000000;0,56757500;-0,56757500
4,03336569;0,00000000;0,55705580;-0,55705580
4,03403236;0,00000000;0,56757500;-0,56757500
4,03469903;0,00000000;0,56757500;-0,56757500
4,03536570;0,00000000;0,56757500;-0,56757500
4,03603238;0,00000000;0,56757500;-0,56757500
4,03669905;0,00000000;0,56757500;-0,56757500
4,03736572;0,00000000;0,56757500;-0,56757500
4,03803239;0,00000000;0,56757500;-0,56757500
4,03869906;0,00000000;0,56757500;-0,56757500
4,03936574;0,00000000;0,56757500;-0,56757500
4,04003241;0,00000000;0,56757500;-0,56757500
4,04069908;0,00000000;0,56757500;-0,56757500
4,04136575;0,00000000;0,56757500;-0,56757500
4,04203242;0,00000000;0,56757500;-0,56757500
4,04269910;0,00000000;0,56757500;-0,56757500
4,04336577;0,00000000;0,56757500;-0,56757500
4,04403244;0,00000000;0,56757500;-0,56757500
4,04469911;0,00000000;0,56757500;-0,56757500
4,04536578;0,00000000;0,56757500;-0,56757500
4,04603246;0,00000000;0,56757500;-0,56757500
4,04669913;0,00000000;0,56757500;-0,56757500
4,04736580;0,00000000;0,56757500;-0,56757500
4,04803247;0,00000000;0,56757500;-0,56757500
4,04869914;0,00000000;0,56757500;-0,56757500
4,04936582;0,00000000;0,55705580;-0,55705580
4,05003249;0,00000000;0,56757500;-0,56757500
4,05069916;0,00000000;0,55705580;-0,55705580
4,05136583;0,00000000;0,56757500;-0,56757500
4,05203250;0,00000000;0,56757500;-0,56757500
4,05269918;0,00000000;0,56757500;-0,56757500
4,05336585;0,00000000;0,56757500;-0,56757500
4,05403252;0,00000000;0,56757500;-0,56757500
4,05469919;0,00000000;0,56757500;-0,56757500
4,05536587;0,00000000;0,56757500;-0,56757500
4,05603254;0,00000000;0,56757500;-0,56757500
4,05669921;0,00000000;0,56757500;-0,56757500
4,05736588;0,00000000;0,56757500;-0,56757500
4,05803255;0,00000000;0,56757500;-0,56757500
4,05869923;0,00000000;0,56757500;-0,56757500
4,05936590;0,00000000;0,56757500;-0,56757500
4,06003257;0,00000000;0,56757500;-0,56757500
4,06069924;0,00000000;0,56757500;-0,56757500
4,06136591;0,00000000;0,56757500;-0,56757500
4,06203259;0,00000000;0,56757500;-0,56757500
4,06269926;0,00000000;0,56757500;-0,56757500
4,06336593;0,00000000;0,56757500;-0,56757500
4,06403260;0,00000000;0,56757500;-0,56757500
4,06469927;0,00000000;0,55705580;-0,55705580
4,06536595;0,00000000;0,56757500;-0,56757500
4,06603262;0,00000000;0,56757500;-0,56757500
4,06669929;0,00000000;0,56757500;-0,56757500
4,06736596;0,00000000;0,55705580;-0,55705580
4,06803263;0,00000000;0,56757500;-0,56757500
4,06869931;0,00000000;0,56757500;-0,56757500
4,06936598;0,00000000;0,56757500;-0,56757500
4,07003265;0,00000000;0,56757500;-0,56757500
4,07069932;0,00000000;0,56757500;-0,56757500
4,07136599;0,00000000;0,56757500;-0,56757500
4,07203267;0,00000000;0,56757500;-0,56757500
4,07269934;0,00000000;0,55705580;-0,55705580
4,07336601;0,00000000;0,56757500;-0,56757500
4,07403268;0,00000000;0,56757500;-0,56757500
4,07469935;0,00000000;0,56757500;-0,56757500
4,07536603;0,00000000;0,57806350;-0,57806350
4,07603270;0,00000000;0,56757500;-0,56757500
4,07669937;0,00000000;0,56757500;-0,56757500
4,07736604;0,00000000;0,55705580;-0,55705580
4,07803271;0,00000000;0,56757500;-0,56757500
4,07869939;0,00000000;0,56757500;-0,56757500
4,07936606;0,00000000;0,56757500;-0,56757500
4,08003273;0,00000000;0,56757500;-0,56757500
4,08069940;0,00000000;0,56757500;-0,56757500
4,08136607;0,00000000;0,56757500;-0,56757500
4,08203275;0,00000000;0,55705580;-0,55705580
4,08269942;0,00000000;0,56757500;-0,56757500
4,08336609;0,00000000;0,56757500;-0,56757500
4,08403276;0,00000000;0,55705580;-0,55705580
4,08469943;0,00000000;0,56757500;-0,56757500
4,08536611;0,00000000;0,56757500;-0,56757500
4,08603278;0,00000000;0,56757500;-0,56757500
4,08669945;0,00000000;0,56757500;-0,56757500
4,08736612;0,00000000;0,56757500;-0,56757500
4,08803279;0,00000000;0,56757500;-0,56757500
4,08869947;0,00000000;0,56757500;-0,56757500
4,08936614;0,00000000;0,55705580;-0,55705580
4,09003281;0,00000000;0,56757500;-0,56757500
4,09069948;0,00000000;0,56757500;-0,56757500
4,09136615;0,00000000;0,56757500;-0,56757500
4,09203283;0,00000000;0,56757500;-0,56757500
4,09269950;0,00000000;0,56757500;-0,56757500
4,09336617;0,00000000;0,55705580;-0,55705580
4,09403284;0,00000000;0,57806350;-0,57806350
4,09469951;0,00000000;0,56757500;-0,56757500
4,09536619;0,00000000;0,56757500;-0,56757500
4,09603286;0,00000000;0,56757500;-0,56757500
4,09669953;0,00000000;0,56757500;-0,56757500
4,09736620;0,00000000;0,56757500;-0,56757500
4,09803287;0,00000000;0,56757500;-0,56757500
4,09869955;0,00000000;0,56757500;-0,56757500
4,09936622;0,00000000;0,56757500;-0,56757500
4,10003289;0,00000000;0,56757500;-0,56757500
4,10069956;0,00000000;0,55705580;-0,55705580
4,10136623;0,00000000;0,56757500;-0,56757500
4,10203291;0,00000000;0,56757500;-0,56757500
4,10269958;0,00000000;0,55705580;-0,55705580
4,10336625;0,00000000;0,56757500;-0,56757500
4,10403292;0,00000000;0,56757500;-0,56757500
4,10469959;0,00000000;0,56757500;-0,56757500
4,10536627;0,00000000;0,56757500;-0,56757500
4,10603294;0,00000000;0,56757500;-0,56757500
4,10669961;0,00000000;0,55705580;-0,55705580
4,10736628;0,00000000;0,56757500;-0,56757500
4,10803295;0,00000000;0,55705580;-0,55705580
4,10869963;0,00000000;0,56757500;-0,56757500
4,10936630;0,00000000;0,56757500;-0,56757500
4,11003297;0,00000000;0,56757500;-0,56757500
