# frequency,input_amplitude,output_amplitude
4.190000000000000000e+04,3.359541247975994133e-06,8.339512808745463775e-06
4.190500000000000000e+04,3.359265644332748064e-06,8.339169259949749357e-06
4.191000000000000000e+04,3.358990241265368657e-06,8.338825947094850638e-06
4.191500000000000000e+04,3.358715038279283116e-06,8.338482870129059645e-06
4.192000000000000000e+04,3.358440035631984375e-06,8.338140029010839577e-06
4.192500000000000000e+04,3.358165234092333132e-06,8.337797423700013966e-06
4.193000000000000000e+04,3.357890631392967456e-06,8.337455054127935875e-06
4.193500000000000000e+04,3.357616230236351046e-06,8.337112920278321943e-06
4.194000000000000000e+04,3.357342028037337652e-06,8.336771022077183840e-06
4.194500000000000000e+04,3.357068026175413181e-06,8.336429359493670934e-06
4.195000000000000000e+04,3.356794223494346742e-06,8.336087932469465005e-06
4.195500000000000000e+04,3.356520621595043310e-06,8.335746740974938536e-06
4.196000000000000000e+04,3.356247219255547746e-06,8.335405784954356758e-06
4.196500000000000000e+04,3.355974017104256852e-06,8.335065064367805785e-06
4.197000000000000000e+04,3.355701014392575192e-06,8.334724579160562207e-06
4.197500000000000000e+04,3.355428211740051884e-06,8.334384329294358768e-06
4.198000000000000000e+04,3.355155607932191609e-06,8.334044314710765443e-06
4.198500000000000000e+04,3.354883204247588059e-06,8.333704535378630052e-06
4.199000000000000000e+04,3.354610999974260913e-06,8.333364991245038449e-06
4.199500000000000000e+04,3.354338995002353387e-06,8.333025682261928290e-06
4.200000000000000000e+04,3.354067188611902299e-06,8.332686608379043415e-06
4.200500000000000000e+04,3.353795581963141615e-06,8.332347769561111679e-06
4.201000000000000000e+04,3.353524175179832591e-06,8.332009165763914574e-06
4.201500000000000000e+04,3.353252966787722005e-06,8.331670796928193675e-06
4.202000000000000000e+04,3.352981957829102957e-06,8.331332663020618235e-06
4.202500000000000000e+04,3.352711148312269593e-06,8.330994763993969555e-06
4.203000000000000000e+04,3.352440537413841091e-06,8.330657099796432937e-06
4.203500000000000000e+04,3.352170124887059389e-06,8.330319670379061735e-06
4.204000000000000000e+04,3.351899912407650848e-06,8.329982475714181687e-06
4.204500000000000000e+04,3.351629897791662562e-06,8.329645515733110280e-06
4.205000000000000000e+04,3.351360082423392430e-06,8.329308790408918644e-06
4.205500000000000000e+04,3.351090465495664217e-06,8.328972299684401560e-06
4.206000000000000000e+04,3.350821047338985521e-06,8.328636043521412053e-06
4.206500000000000000e+04,3.350551827146656984e-06,8.328300021863744405e-06
4.207000000000000000e+04,3.350282806651765193e-06,8.327964234687449606e-06
4.207500000000000000e+04,3.350013983439219314e-06,8.327628681919906439e-06
4.208000000000000000e+04,3.349745359348870201e-06,8.327293363537235352e-06
4.208500000000000000e+04,3.349476933132599135e-06,8.326958279481311249e-06
4.209000000000000000e+04,3.349208705231631085e-06,8.326623429712113518e-06
4.209500000000000000e+04,3.348940676119981357e-06,8.326288814189253935e-06
4.210000000000000000e+04,3.348672845471188631e-06,8.325954432865327452e-06
4.210500000000000000e+04,3.348405212298326539e-06,8.325620285687552059e-06
4.211000000000000000e+04,3.348137777099240390e-06,8.325286372612688418e-06
4.211500000000000000e+04,3.347870539761264215e-06,8.324952693598367941e-06
4.212000000000000000e+04,3.347603500788785803e-06,8.324619248603792440e-06
4.212500000000000000e+04,3.347336660094850024e-06,8.324286037582651234e-06
4.213000000000000000e+04,3.347070016426621033e-06,8.323953060478991021e-06
4.213500000000000000e+04,3.346803570638310806e-06,8.323620317257090728e-06
4.214000000000000000e+04,3.346537322298124391e-06,8.323287807868284924e-06
4.214500000000000000e+04,3.346271272069132733e-06,8.322955532274701072e-06
4.215000000000000000e+04,3.346005419653889201e-06,8.322623490430672237e-06
4.215500000000000000e+04,3.345739763868392082e-06,8.322291682275672833e-06
4.216000000000000000e+04,3.345474306972626925e-06,8.321960107793839628e-06
4.216500000000000000e+04,3.345209046504935989e-06,8.321628766913876163e-06
4.217000000000000000e+04,3.344943983009671776e-06,8.321297659597213641e-06
4.217500000000000000e+04,3.344679117465374602e-06,8.320966785807331389e-06
4.218000000000000000e+04,3.344414449103914333e-06,8.320636145494462833e-06
4.218500000000000000e+04,3.344149978454350714e-06,8.320305738622800503e-06
4.219000000000000000e+04,3.343885704570335336e-06,8.319975565133709390e-06
4.219500000000000000e+04,3.343621627936253308e-06,8.319645624989933596e-06
4.220000000000000000e+04,3.343357748192725068e-06,8.319315918146221234e-06
4.220500000000000000e+04,3.343094064973065817e-06,8.318986444551658847e-06
4.221000000000000000e+04,3.342830579125508749e-06,8.318657204174531827e-06
4.221500000000000000e+04,3.342567289438428713e-06,8.318328196955471635e-06
4.222000000000000000e+04,3.342304196832300224e-06,8.317999422860724009e-06
4.222500000000000000e+04,3.342041301417684376e-06,8.317670881847315578e-06
4.223000000000000000e+04,3.341778601829934857e-06,8.317342573861776541e-06
4.223500000000000000e+04,3.341516099088889924e-06,8.317014498864292962e-06
4.224000000000000000e+04,3.341253793447876380e-06,8.316686656818347555e-06
4.224500000000000000e+04,3.340991683679731101e-06,8.316359047666768985e-06
4.225000000000000000e+04,3.340729770151770772e-06,8.316031671370791942e-06
4.225500000000000000e+04,3.340468053285414189e-06,8.315704527889714799e-06
4.226000000000000000e+04,3.340206533065839970e-06,8.315377617181694128e-06
4.226500000000000000e+04,3.339945208806419068e-06,8.315050939191322117e-06
4.227000000000000000e+04,3.339684081297353602e-06,8.314724493888308866e-06
4.227500000000000000e+04,3.339423149789652569e-06,8.314398281222013665e-06
4.228000000000000000e+04,3.339162414792321361e-06,8.314072301151712862e-06
4.228500000000000000e+04,3.338901875717750778e-06,8.313746553627140136e-06
4.229000000000000000e+04,3.338641531522942986e-06,8.313421038599504693e-06
4.229500000000000000e+04,3.338381384176283972e-06,8.313095756040242890e-06
4.230000000000000000e+04,3.338121432537691528e-06,8.312770705896005202e-06
4.230500000000000000e+04,3.337861675688944247e-06,8.312445888114224765e-06
4.231000000000000000e+04,3.337602116003804530e-06,8.312121302677623802e-06
4.231500000000000000e+04,3.337342750818919575e-06,8.311796949514907548e-06
4.232000000000000000e+04,3.337083582192765368e-06,8.311472828602975722e-06
4.232500000000000000e+04,3.336824609902908092e-06,8.311148939899556297e-06
4.233000000000000000e+04,3.336565831905294616e-06,8.310825283337806515e-06
4.233500000000000000e+04,3.336307249561679480e-06,8.310501858890738213e-06
4.234000000000000000e+04,3.336048863421134428e-06,8.310178666518398539e-06
4.234500000000000000e+04,3.335790671034657240e-06,8.309855706155250862e-06
4.235000000000000000e+04,3.335532674495464534e-06,8.309532977777019216e-06
4.235500000000000000e+04,3.335274874222107053e-06,8.309210481349876495e-06
4.236000000000000000e+04,3.335017268034670121e-06,8.308888216805926231e-06
4.236500000000000000e+04,3.334759857256427997e-06,8.308566184114519383e-06
4.237000000000000000e+04,3.334502643119138956e-06,8.308244383248805008e-06
4.237500000000000000e+04,3.334245622752210033e-06,8.307922814135507980e-06
4.238000000000000000e+04,3.333988796717176640e-06,8.307601476734765233e-06
4.238500000000000000e+04,3.333732166368710428e-06,8.307280371023173247e-06
4.239000000000000000e+04,3.333475730275044923e-06,8.306959496938259955e-06
4.239500000000000000e+04,3.333219488338259306e-06,8.306638854439537181e-06
4.240000000000000000e+04,3.332963443488142709e-06,8.306318443514189317e-06
4.240500000000000000e+04,3.332707593372427039e-06,8.305998264098063782e-06
4.241000000000000000e+04,3.332451935997329299e-06,8.305678316121353202e-06
4.241500000000000000e+04,3.332196473789452770e-06,8.305358599574208278e-06
4.242000000000000000e+04,3.331941206906587831e-06,8.305039114410094715e-06
4.242500000000000000e+04,3.331686132455499057e-06,8.304719860560414701e-06
4.243000000000000000e+04,3.331431253211399690e-06,8.304400838009335498e-06
4.243500000000000000e+04,3.331176570697377366e-06,8.304082046733279095e-06
4.244000000000000000e+04,3.330922081071604462e-06,8.303763486648001291e-06
4.244500000000000000e+04,3.330667784227155774e-06,8.303445157710823482e-06
4.245000000000000000e+04,3.330413682060186976e-06,8.303127059898091428e-06
4.245500000000000000e+04,3.330159775070359415e-06,8.302809193173963775e-06
4.246000000000000000e+04,3.329906061569461887e-06,8.302491557477887832e-06
4.246500000000000000e+04,3.329652542361429882e-06,8.302174152778841866e-06
4.247000000000000000e+04,3.329399217753866801e-06,8.301856979033430683e-06
4.247500000000000000e+04,3.329146087151582074e-06,8.301540036201132227e-06
4.248000000000000000e+04,3.328893148265267568e-06,8.301223324207841281e-06
4.248500000000000000e+04,3.328640404368712399e-06,8.300906843049358255e-06
4.249000000000000000e+04,3.328387855342686941e-06,8.300590592683013017e-06
4.249500000000000000e+04,3.328135500368230610e-06,8.300274573057460123e-06
4.250000000000000000e+04,3.327883337111899352e-06,8.299958784107342512e-06
4.250500000000000000e+04,3.327631366133717046e-06,8.299643225795319583e-06
4.251000000000000000e+04,3.327379591195524300e-06,8.299327898122116397e-06
4.251500000000000000e+04,3.327128010323112202e-06,8.299012801021852425e-06
4.252000000000000000e+04,3.326876621364801070e-06,8.298697934431393218e-06
4.252500000000000000e+04,3.326625426349640121e-06,8.298383298330342224e-06
4.253000000000000000e+04,3.326374424200469413e-06,8.298068892667433621e-06
4.253500000000000000e+04,3.326123616521410952e-06,8.297754717416643168e-06
4.254000000000000000e+04,3.325873001686537140e-06,8.297440772517258932e-06
4.254500000000000000e+04,3.325622579343086283e-06,8.297127057929416154e-06
4.255000000000000000e+04,3.325372350148499096e-06,8.296813573614991575e-06
4.255500000000000000e+04,3.325122314247459817e-06,8.296500319532641517e-06
4.256000000000000000e+04,3.324872471397556936e-06,8.296187295641555933e-06
4.256500000000000000e+04,3.324622821012225640e-06,8.295874501893387877e-06
4.257000000000000000e+04,3.324373363896378472e-06,8.295561938254288216e-06
4.257500000000000000e+04,3.324124099505422796e-06,8.295249604677207660e-06
4.258000000000000000e+04,3.323875028374741457e-06,8.294937501129167828e-06
4.258500000000000000e+04,3.323626149936494155e-06,8.294625627559865127e-06
4.259000000000000000e+04,3.323377463426059591e-06,8.294313983920337664e-06
4.259500000000000000e+04,3.323128969564189109e-06,8.294002570177983142e-06
4.260000000000000000e+04,3.322880669170759359e-06,8.293691386300782020e-06
4.260500000000000000e+04,3.322632562156403704e-06,8.293380432247558334e-06
4.261000000000000000e+04,3.322384646160958859e-06,8.293069707949812528e-06
4.261500000000000000e+04,3.322136921691332114e-06,8.292759213371508434e-06
4.262000000000000000e+04,3.321889390395899136e-06,8.292448948492486666e-06
4.262500000000000000e+04,3.321642052885094547e-06,8.292138913276358690e-06
4.263000000000000000e+04,3.321394907042141084e-06,8.291829107659807099e-06
4.263500000000000000e+04,3.321147952609626704e-06,8.291519531599304563e-06
4.264000000000000000e+04,3.320901188990615950e-06,8.291210185045999305e-06
4.264500000000000000e+04,3.320654619758556596e-06,8.290901068000853554e-06
4.265000000000000000e+04,3.320408241593203580e-06,8.290592180385196583e-06
4.265500000000000000e+04,3.320162055749620442e-06,8.290283522171499822e-06
4.266000000000000000e+04,3.319916061839495516e-06,8.289975093316688257e-06
4.266500000000000000e+04,3.319670260168378149e-06,8.289666893781540876e-06
4.267000000000000000e+04,3.319424648948904310e-06,8.289358923506152119e-06
4.267500000000000000e+04,3.319179229581048782e-06,8.289051182467750353e-06
4.268000000000000000e+04,3.318934003909712853e-06,8.288743670643816360e-06
4.268500000000000000e+04,3.318688969623406713e-06,8.288436387965999663e-06
4.269000000000000000e+04,3.318444125101161293e-06,8.288129334381780832e-06
4.269500000000000000e+04,3.318199473690941657e-06,8.287822509882084756e-06
4.270000000000000000e+04,3.317955013102780256e-06,8.287515914405687892e-06
4.270500000000000000e+04,3.317710743184315768e-06,8.287209547907045280e-06
4.271000000000000000e+04,3.317466665600260584e-06,8.286903410366432910e-06
4.271500000000000000e+04,3.317222780734302418e-06,8.286597501746518653e-06
4.272000000000000000e+04,3.316979086116594839e-06,8.286291821981247490e-06
4.272500000000000000e+04,3.316735582046976077e-06,8.285986371032975583e-06
4.273000000000000000e+04,3.316492269706899968e-06,8.285681148873052891e-06
4.273500000000000000e+04,3.316249147644378398e-06,8.285376155446803437e-06
4.274000000000000000e+04,3.316006216711097490e-06,8.285071390724062682e-06
4.274500000000000000e+04,3.315763477626004834e-06,8.284766854671333862e-06
4.275000000000000000e+04,3.315520930715660007e-06,8.284462547253419371e-06
4.275500000000000000e+04,3.315278573692509081e-06,8.284158468402441375e-06
4.276000000000000000e+04,3.315036407387672216e-06,8.283854618090979725e-06
4.276500000000000000e+04,3.314794432229844648e-06,8.283550996280740060e-06
4.277000000000000000e+04,3.314552646196771637e-06,8.283247602913941182e-06
4.277500000000000000e+04,3.314311052151935305e-06,8.282944437977023786e-06
4.278000000000000000e+04,3.314069649011480340e-06,8.282641501420358519e-06
4.278500000000000000e+04,3.313828435209658716e-06,8.282338793188000548e-06
4.279000000000000000e+04,3.313587413441686919e-06,8.282036313266947917e-06
4.279500000000000000e+04,3.313346583262382643e-06,8.281734061615286048e-06
4.280000000000000000e+04,3.313105941665622146e-06,8.281432038161279721e-06
4.280500000000000000e+04,3.312865491574573306e-06,8.281130242892855328e-06
4.281000000000000000e+04,3.312625231720017388e-06,8.280828675760181922e-06
4.281500000000000000e+04,3.312385160692581779e-06,8.280527336706840330e-06
4.282000000000000000e+04,3.312145281354144744e-06,8.280226225722742391e-06
4.282500000000000000e+04,3.311905591435720586e-06,8.279925342747157538e-06
4.283000000000000000e+04,3.311666091021935945e-06,8.279624687738216930e-06
4.283500000000000000e+04,3.311426782397136188e-06,8.279324260685718903e-06
4.284000000000000000e+04,3.311187663413266937e-06,8.279024061521324840e-06
4.284500000000000000e+04,3.310948733794288200e-06,8.278724090207053782e-06
4.285000000000000000e+04,3.310709995559201688e-06,8.278424346720742266e-06
4.285500000000000000e+04,3.310471445874051999e-06,8.278124830997903979e-06
4.286000000000000000e+04,3.310233086965074652e-06,8.277825543018552332e-06
4.286500000000000000e+04,3.309994917689617543e-06,8.277526482733462852e-06
4.287000000000000000e+04,3.309756937831947309e-06,8.277227650101308802e-06
4.287500000000000000e+04,3.309519148054178594e-06,8.276929045089367605e-06
4.288000000000000000e+04,3.309281546732344256e-06,8.276630667639332901e-06
4.288500000000000000e+04,3.309044135656584479e-06,8.276332517733364481e-06
4.289000000000000000e+04,3.308806914562644040e-06,8.276034595328470343e-06
4.289500000000000000e+04,3.308569880988470060e-06,8.275736900359101993e-06
4.290000000000000000e+04,3.308333039100745931e-06,8.275439432831476654e-06
4.290500000000000000e+04,3.308096385469204635e-06,8.275142192670103362e-06
4.291000000000000000e+04,3.307859921169097323e-06,8.274845179849740534e-06
4.291500000000000000e+04,3.307623647415890440e-06,8.274548394337999325e-06
4.292000000000000000e+04,3.307387562116774790e-06,8.274251836076981645e-06
4.292500000000000000e+04,3.307151666863077100e-06,8.273955505046506087e-06
4.293000000000000000e+04,3.306915959100863440e-06,8.273659401176753419e-06
4.293500000000000000e+04,3.306680441999192383e-06,8.273363524466868137e-06
4.294000000000000000e+04,3.306445113658922042e-06,8.273067874852748483e-06
4.294500000000000000e+04,3.306209973560524336e-06,8.272772452296831933e-06
4.295000000000000000e+04,3.305975023589973177e-06,8.272477256774361408e-06
4.295500000000000000e+04,3.305740261381527569e-06,8.272182288224391193e-06
