# Time,Input,Output
0.000571,-1.0,0.16260116188827345
0.000572,-1.0,0.16019909337197535
0.0005729999999999999,-1.0,0.15780198780715723
0.000574,-1.0,0.15540983493978708
0.000575,-1.0,0.15302262453701893
0.000576,-1.0,0.15064034638714904
0.0005769999999999999,-1.0,0.1482629902995723
0.000578,-1.0,0.14589054610473848
0.000579,-1.0,0.14352300365410886
0.00058,-1.0,0.14116035282011277
0.000581,-1.0,0.13880258349610428
0.0005819999999999999,-1.0,0.13644968559631893
0.000583,-1.0,0.13410164905583066
0.000584,-1.0,0.1317584638305087
0.000585,-1.0,0.1294201198969746
0.0005859999999999999,-1.0,0.12708660725255938
0.000587,-1.0,0.1247579159152607
0.000588,-1.0,0.12243403592370022
0.000589,-1.0,0.120114957337081
0.0005899999999999999,-1.0,0.11780067023514487
0.0005909999999999999,-1.0,0.11549116471813009
0.000592,-1.0,0.113186430906729
0.000593,-1.0,0.11088645894204568
0.000594,-1.0,0.10859123898555384
0.0005949999999999999,-1.0,0.10630076121905477
0.000596,-1.0,0.10401501584463524
0.000597,-1.0,0.10173399308462566
0.000598,-1.0,0.09945768318155826
0.0005989999999999999,-1.0,0.09718607639812529
0.0006,-1.0,0.09491916301713743
0.000601,-1.0,0.09265693334148217
0.000602,-1.0,0.0903993776940824
0.000603,-1.0,0.08814648641785497
0.0006039999999999999,-1.0,0.08589824987566932
0.000605,-1.0,0.08365465845030637
0.000606,-1.0,0.0814157025444173
0.000607,-1.0,0.07918137258048255
0.0006079999999999999,-1.0,0.0769516590007708
0.000609,-1.0,0.07472655226729813
0.00061,-1.0,0.07250604286178719
0.000611,-1.0,0.07029012128562648
0.000612,-1.0,0.06807877805982973
0.0006129999999999999,-1.0,0.06587200372499538
0.000614,-1.0,0.06366978884126606
0.000615,-1.0,0.06147212398828824
0.000616,-1.0,0.05927899976517194
0.0006169999999999999,-1.0,0.05709040679045051
0.000618,-1.0,0.05490633570204048
0.000619,-1.0,0.05272677715720155
0.00062,-1.0,0.050551721832496586
0.000621,-1.0,0.048381160423751755
0.0006219999999999999,-1.0,0.04621508364601673
0.000623,-1.0,0.04405348223352496
0.000624,-1.0,0.04189634693965404
0.000625,-1.0,0.03974366853688616
0.0006259999999999999,-1.0,0.03759543781676863
0.000627,-1.0,0.03545164558987447
0.000628,-1.0,0.03331228268576316
0.000629,-1.0,0.031177339952941335
0.0006299999999999999,-1.0,0.029046808258823685
0.0006309999999999999,-1.0,0.026920678489693883
0.000632,-1.0,0.024798941550665587
0.000633,-1.0,0.02268158836564355
0.000634,-1.0,0.02056860987728478
0.0006349999999999999,-1.0,0.01845999704695981
0.000636,-1.0,0.016355740854714026
0.000637,-1.0,0.014255832299229079
0.000638,-1.0,0.01216026239778439
0.0006389999999999999,-1.0,0.01006902218621872
0.0006399999999999999,-1.0,0.00798210271889182
0.000641,-1.0,0.005899495068646177
0.000642,-1.0,0.0038211903267688085
0.000643,-1.0,0.0017471796029531702
0.0006439999999999999,-1.0,-0.0003225459747388819
0.000645,-1.0,-0.0023879952599150413
0.000646,-1.0,-0.004449177087890424
0.000647,-1.0,-0.006506100275725361
0.0006479999999999999,-1.0,-0.008558773622263118
0.000649,-1.0,-0.010607205908167532
0.00065,-1.0,-0.012651405895960574
0.000651,-1.0,-0.014691382330059828
0.000652,-1.0,-0.016727143936815903
0.0006529999999999999,-1.0,-0.018758699424549753
0.000654,-1.0,-0.02078605748358994
0.000655,-1.0,-0.022809226786309793
0.000656,-1.0,-0.024828215987164524
