time,input_v,output_v
7.739999999999999485e-04,3.869999999999999662e+00,6.198793992824585750e-03
7.759999999999999971e-04,3.879999999999999893e+00,6.271793235321810114e-03
7.780000000000000457e-04,3.890000000000000124e+00,6.345412823719870886e-03
7.799999999999999859e-04,3.899999999999999467e+00,6.419655818639502347e-03
7.820000000000000345e-04,3.910000000000000142e+00,6.494525282082461680e-03
7.839999999999999747e-04,3.919999999999999485e+00,6.570024277384740874e-03
7.860000000000000233e-04,3.930000000000000160e+00,6.646155869169974653e-03
7.879999999999999635e-04,3.939999999999999503e+00,6.722923123303047033e-03
7.900000000000000121e-04,3.950000000000000178e+00,6.800329106843894765e-03
7.919999999999999523e-04,3.959999999999999520e+00,6.878376888001505075e-03
7.940000000000000009e-04,3.970000000000000195e+00,6.957069536088110288e-03
7.960000000000000495e-04,3.980000000000000426e+00,7.036410121473584550e-03
7.979999999999999897e-04,3.989999999999999769e+00,7.116401715540032237e-03
8.000000000000000383e-04,4.000000000000000000e+00,7.197047390636580194e-03
8.019999999999999785e-04,4.009999999999999787e+00,7.278350220034364264e-03
8.040000000000000271e-04,4.020000000000000462e+00,7.360313277881713571e-03
8.059999999999999673e-04,4.029999999999999361e+00,7.442939639159538642e-03
8.080000000000000160e-04,4.040000000000000036e+00,7.526232379636912939e-03
8.099999999999999561e-04,4.049999999999999822e+00,7.610194575826855629e-03
8.120000000000000048e-04,4.059999999999999609e+00,7.694829304942315575e-03
8.140000000000000534e-04,4.070000000000000284e+00,7.780139644852350489e-03
8.159999999999999936e-04,4.080000000000000071e+00,7.866128674038509044e-03
8.180000000000000422e-04,4.089999999999999858e+00,7.952799471551410745e-03
8.199999999999999824e-04,4.099999999999999645e+00,8.040155116967529630e-03
8.220000000000000310e-04,4.110000000000000320e+00,8.128198690346170527e-03
8.239999999999999712e-04,4.120000000000000107e+00,8.216933272186650872e-03
8.260000000000000198e-04,4.129999999999999893e+00,8.306361943385683760e-03
8.279999999999999600e-04,4.139999999999999680e+00,8.396487785194955283e-03
8.300000000000000086e-04,4.149999999999999467e+00,8.487313879178908296e-03
8.319999999999999488e-04,4.160000000000000142e+00,8.578843307172720478e-03
8.339999999999999974e-04,4.169999999999999929e+00,8.671079151240492291e-03
8.360000000000000460e-04,4.180000000000000604e+00,8.764024493633620558e-03
8.379999999999999862e-04,4.189999999999999503e+00,8.857682416749388873e-03
8.400000000000000348e-04,4.200000000000000178e+00,8.952056003089745376e-03
8.419999999999999750e-04,4.209999999999999964e+00,9.047148335220288676e-03
8.440000000000000236e-04,4.219999999999999751e+00,9.142962495729449815e-03
8.459999999999999638e-04,4.229999999999999538e+00,9.239501567187880654e-03
8.480000000000000124e-04,4.240000000000000213e+00,9.336768632108031346e-03
8.499999999999999526e-04,4.250000000000000000e+00,9.434766772903939447e-03
8.520000000000000013e-04,4.259999999999999787e+00,9.533499071851216783e-03
8.540000000000000499e-04,4.269999999999999574e+00,9.632968611047228874e-03
8.559999999999999901e-04,4.280000000000000249e+00,9.733178472371485992e-03
8.580000000000000387e-04,4.290000000000000036e+00,9.834131737446225041e-03
8.599999999999999789e-04,4.299999999999999822e+00,9.935831487597194395e-03
8.620000000000000275e-04,4.309999999999999609e+00,1.003828080381463997e-02
8.639999999999999677e-04,4.320000000000000284e+00,1.014148276671449078e-02
8.660000000000000163e-04,4.330000000000000071e+00,1.024544045649974401e-02
8.679999999999999565e-04,4.339999999999999858e+00,1.035015695292204607e-02
8.700000000000000051e-04,4.349999999999999645e+00,1.045563533524347492e-02
8.720000000000000537e-04,4.360000000000000320e+00,1.056187868219852707e-02
8.739999999999999939e-04,4.370000000000000107e+00,1.066889007195629541e-02
8.760000000000000425e-04,4.379999999999999893e+00,1.077667258208284996e-02
8.779999999999999827e-04,4.389999999999999680e+00,1.088522928950381649e-02
8.800000000000000313e-04,4.400000000000000355e+00,1.099456327046715448e-02
8.819999999999999715e-04,4.410000000000000142e+00,1.110467760050613296e-02
8.840000000000000201e-04,4.419999999999999929e+00,1.121557535440250407e-02
8.859999999999999603e-04,4.429999999999999716e+00,1.132725960614987260e-02
8.880000000000000089e-04,4.440000000000000391e+00,1.143973342891727030e-02
8.899999999999999491e-04,4.449999999999999289e+00,1.155299989501291751e-02
8.919999999999999978e-04,4.459999999999999964e+00,1.166706207584819119e-02
8.940000000000000464e-04,4.469999999999999751e+00,1.178192304190178383e-02
8.959999999999999866e-04,4.480000000000000426e+00,1.189758586268406353e-02
8.980000000000000352e-04,4.490000000000000213e+00,1.201405360670162320e-02
8.999999999999999754e-04,4.500000000000000000e+00,1.213132934142203967e-02
9.020000000000000240e-04,4.509999999999999787e+00,1.224941613323881316e-02
9.039999999999999642e-04,4.519999999999999574e+00,1.236831704743651499e-02
9.060000000000000128e-04,4.530000000000000249e+00,1.248803514815611908e-02
9.079999999999999530e-04,4.539999999999999147e+00,1.260857349836054346e-02
9.100000000000000016e-04,4.549999999999999822e+00,1.272993515980037210e-02
9.120000000000000502e-04,4.560000000000000497e+00,1.285212319297977974e-02
9.139999999999999904e-04,4.569999999999999396e+00,1.297514065712264755e-02
9.160000000000000390e-04,4.580000000000000071e+00,1.309899061013887651e-02
9.179999999999999792e-04,4.589999999999999858e+00,1.322367610859089167e-02
9.200000000000000278e-04,4.600000000000000533e+00,1.334920020766033541e-02
9.219999999999999680e-04,4.609999999999999432e+00,1.347556596111496550e-02
9.240000000000000166e-04,4.620000000000000107e+00,1.360277642127573350e-02
9.259999999999999568e-04,4.629999999999999893e+00,1.373083463898406263e-02
9.280000000000000054e-04,4.639999999999999680e+00,1.385974366356931484e-02
9.300000000000000541e-04,4.650000000000000355e+00,1.398950654281645375e-02
9.319999999999999942e-04,4.660000000000000142e+00,1.412012632293389164e-02
9.340000000000000429e-04,4.669999999999999929e+00,1.425160604852153227e-02
9.359999999999999831e-04,4.679999999999999716e+00,1.438394876253900473e-02
9.380000000000000317e-04,4.690000000000000391e+00,1.451715750627408444e-02
9.399999999999999719e-04,4.699999999999999289e+00,1.465123531931130860e-02
9.420000000000000205e-04,4.709999999999999964e+00,1.478618523950077368e-02
9.439999999999999607e-04,4.719999999999999751e+00,1.492201030292713074e-02
9.460000000000000093e-04,4.729999999999999538e+00,1.505871354387876108e-02
9.479999999999999495e-04,4.740000000000000213e+00,1.519629799481714803e-02
9.499999999999999981e-04,4.750000000000000000e+00,1.533476668634643249e-02
9.520000000000000467e-04,4.760000000000000675e+00,1.547412264718315070e-02
9.539999999999999869e-04,4.769999999999999574e+00,1.561436890412617150e-02
9.560000000000000355e-04,4.779999999999999361e+00,1.575550848202681223e-02
9.579999999999999757e-04,4.790000000000000036e+00,1.589754440375913333e-02
9.600000000000000243e-04,4.799999999999999822e+00,1.604047969019044284e-02
9.619999999999999645e-04,4.809999999999999609e+00,1.618431736015195702e-02
9.640000000000000131e-04,4.820000000000000284e+00,1.632906043040966565e-02
9.659999999999999533e-04,4.830000000000000071e+00,1.647471191563537607e-02
9.680000000000000019e-04,4.839999999999999858e+00,1.662127482837793754e-02
9.700000000000000505e-04,4.850000000000000533e+00,1.676875217903465651e-02
9.719999999999999907e-04,4.859999999999999432e+00,1.691714697582289220e-02
9.740000000000000394e-04,4.870000000000000107e+00,1.706646222475183272e-02
9.759999999999999796e-04,4.879999999999999893e+00,1.721670092959444801e-02
9.779999999999999197e-04,4.889999999999999680e+00,1.736786609185964406e-02
9.799999999999999684e-04,4.900000000000000355e+00,1.751996071076457329e-02
9.820000000000000170e-04,4.910000000000000142e+00,1.767298778320714955e-02
9.840000000000000656e-04,4.920000000000000817e+00,1.782695030373872280e-02
9.859999999999998974e-04,4.929999999999999716e+00,1.798185126453694799e-02
9.879999999999999460e-04,4.939999999999999503e+00,1.813769365537883094e-02
9.899999999999999946e-04,4.950000000000000178e+00,1.829448046361394423e-02
9.920000000000000432e-04,4.959999999999999964e+00,1.845221467413783387e-02
9.940000000000000918e-04,4.970000000000000639e+00,1.861089926936559946e-02
9.959999999999999236e-04,4.979999999999999538e+00,1.877053722920564091e-02
9.979999999999999722e-04,4.990000000000000213e+00,1.893113153103360632e-02
1.000000000000000021e-03,0.000000000000000000e+00,1.909268514966649261e-02
1.002000000000000069e-03,1.000000000000000888e-02,1.925520105733693685e-02
1.003999999999999901e-03,1.999999999999890754e-02,1.941868222366767080e-02
1.005999999999999950e-03,3.000000000000002665e-02,1.958313153566043283e-02
1.007999999999999998e-03,4.000000000000003553e-02,1.974855179854353646e-02
1.010000000000000047e-03,5.000000000000004441e-02,1.991494573661248269e-02
1.012000000000000096e-03,6.000000000000005329e-02,2.008231599406361950e-02
1.013999999999999927e-03,7.000000000000006217e-02,2.025066513582094579e-02
1.015999999999999976e-03,8.000000000000007105e-02,2.041999564835608044e-02
1.018000000000000025e-03,9.000000000000007994e-02,2.059030994050145905e-02
1.020000000000000073e-03,1.000000000000000888e-01,2.076161034425680341e-02
1.021999999999999905e-03,1.099999999999989875e-01,2.093389911558893660e-02
1.023999999999999954e-03,1.200000000000001066e-01,2.110717843522495751e-02
1.026000000000000002e-03,1.300000000000001155e-01,2.128145040943885818e-02
1.028000000000000051e-03,1.400000000000001243e-01,2.145671707083161503e-02
1.030000000000000100e-03,1.500000000000001332e-01,2.163298037910480615e-02
1.031999999999999931e-03,1.599999999999990319e-01,2.181024222182780664e-02
1.033999999999999980e-03,1.700000000000001510e-01,2.198850441519861407e-02
1.036000000000000029e-03,1.800000000000001599e-01,2.216776870479834557e-02
1.038000000000000077e-03,1.900000000000001688e-01,2.234803676633944844e-02
1.039999999999999909e-03,1.999999999999990674e-01,2.252931020640769680e-02
1.041999999999999958e-03,2.100000000000001865e-01,2.271159056319798503e-02
1.044000000000000006e-03,2.200000000000001954e-01,2.289487930724399753e-02
1.046000000000000055e-03,2.300000000000002043e-01,2.307917784214178966e-02
1.048000000000000103e-03,2.400000000000002132e-01,2.326448750526731446e-02
1.049999999999999935e-03,2.499999999999991118e-01,2.345080956848796111e-02
1.051999999999999984e-03,2.600000000000002309e-01,2.363814523886812596e-02
1.054000000000000032e-03,2.700000000000002398e-01,2.382649565936890285e-02
1.056000000000000081e-03,2.800000000000002487e-01,2.401586190954187530e-02
1.057999999999999913e-03,2.899999999999991473e-01,2.420624500621712527e-02
1.059999999999999961e-03,2.999999999999991562e-01,2.439764590418544432e-02
1.062000000000000010e-03,3.100000000000002753e-01,2.459006549687481682e-02
1.064000000000000059e-03,3.200000000000002842e-01,2.478350461702123753e-02
1.066000000000000107e-03,3.300000000000002931e-01,2.497796403733385309e-02
1.067999999999999939e-03,3.399999999999991918e-01,2.517344447115452827e-02
1.069999999999999988e-03,3.500000000000003109e-01,2.536994657311185050e-02
1.072000000000000036e-03,3.600000000000003197e-01,2.556747093976961122e-02
1.074000000000000085e-03,3.700000000000003286e-01,2.576601811026981229e-02
1.075999999999999917e-03,3.799999999999992273e-01,2.596558856697025325e-02
1.077999999999999965e-03,3.899999999999992362e-01,2.616618273607672004e-02
1.080000000000000014e-03,4.000000000000003553e-01,2.636780098826982388e-02
1.082000000000000062e-03,4.100000000000003642e-01,2.657044363932653183e-02
1.083999999999999894e-03,4.199999999999992628e-01,2.677411095073642736e-02
1.085999999999999943e-03,4.299999999999992717e-01,2.697880313031275970e-02
1.087999999999999991e-03,4.400000000000003908e-01,2.718452033279827873e-02
1.090000000000000040e-03,4.500000000000003997e-01,2.739126266046594191e-02
1.092000000000000089e-03,4.600000000000004086e-01,2.759903016371450038e-02
1.093999999999999920e-03,4.699999999999993072e-01,2.780782284165902660e-02
1.095999999999999969e-03,4.799999999999993161e-01,2.801764064271640084e-02
1.098000000000000018e-03,4.900000000000004352e-01,2.822848346518581214e-02
1.100000000000000066e-03,5.000000000000004441e-01,2.844035115782429790e-02
1.101999999999999898e-03,5.099999999999993427e-01,2.865324352041737077e-02
1.103999999999999947e-03,5.199999999999993516e-01,2.886716030434477095e-02
1.105999999999999995e-03,5.299999999999993605e-01,2.908210121314137170e-02
1.108000000000000044e-03,5.400000000000004796e-01,2.929806590305328307e-02
1.110000000000000092e-03,5.500000000000004885e-01,2.951505398358917828e-02
1.111999999999999924e-03,5.599999999999993872e-01,2.973306501806691204e-02
1.113999999999999973e-03,5.699999999999993960e-01,2.995209852415542384e-02
1.116000000000000021e-03,5.800000000000005151e-01,3.017215397441198182e-02
1.118000000000000070e-03,5.900000000000005240e-01,3.039323079681481923e-02
1.119999999999999902e-03,5.999999999999994227e-01,3.061532837529117729e-02
1.121999999999999950e-03,6.099999999999994316e-01,3.083844605024078922e-02
1.123999999999999999e-03,6.199999999999994404e-01,3.106258311905485403e-02
1.126000000000000048e-03,6.300000000000005596e-01,3.128773883663052424e-02
1.128000000000000096e-03,6.400000000000005684e-01,3.151391241588095277e-02
1.129999999999999928e-03,6.499999999999994671e-01,3.174110302824091623e-02
1.131999999999999977e-03,6.599999999999994760e-01,3.196930980416806678e-02
1.134000000000000025e-03,6.699999999999994849e-01,3.219853183363983323e-02
1.136000000000000074e-03,6.800000000000006040e-01,3.242876816664602008e-02
1.137999999999999906e-03,6.899999999999995026e-01,3.266001781367710438e-02
1.139999999999999954e-03,6.999999999999995115e-01,3.289227974620830691e-02
1.142000000000000003e-03,7.099999999999995204e-01,3.312555289717945828e-02
1.144000000000000052e-03,7.200000000000006395e-01,3.335983616147064623e-02
1.146000000000000100e-03,7.300000000000006484e-01,3.359512839637376208e-02
1.147999999999999932e-03,7.399999999999995470e-01,3.383142842205989764e-02
1.149999999999999981e-03,7.499999999999995559e-01,3.406873502204265519e-02
1.152000000000000029e-03,7.599999999999995648e-01,3.430704694363743978e-02
1.154000000000000078e-03,7.700000000000006839e-01,3.454636289841668539e-02
1.155999999999999910e-03,7.799999999999995826e-01,3.478668156266112588e-02
1.157999999999999958e-03,7.899999999999995914e-01,3.502800157780709689e-02
1.160000000000000007e-03,7.999999999999996003e-01,3.527032155088987569e-02
1.162000000000000055e-03,8.099999999999996092e-01,3.551364005498319071e-02
1.164000000000000104e-03,8.200000000000007283e-01,3.575795562963478280e-02
1.165999999999999936e-03,8.299999999999996270e-01,3.600326678129820573e-02
1.167999999999999984e-03,8.399999999999996358e-01,3.624957198376074774e-02
1.170000000000000033e-03,8.499999999999996447e-01,3.649686967856763387e-02
1.172000000000000082e-03,8.600000000000007638e-01,3.674515827544243968e-02
1.173999999999999913e-03,8.699999999999996625e-01,3.699443615270379265e-02
1.175999999999999962e-03,8.799999999999996714e-01,3.724470165767838903e-02
1.178000000000000011e-03,8.899999999999996803e-01,3.749595310711036078e-02
1.180000000000000059e-03,8.999999999999996891e-01,3.774818878756696500e-02
1.182000000000000108e-03,9.100000000000008082e-01,3.800140695584072054e-02
1.183999999999999940e-03,9.199999999999997069e-01,3.825560583934792258e-02
1.185999999999999988e-03,9.299999999999997158e-01,3.851078363652363223e-02
1.188000000000000037e-03,9.399999999999997247e-01,3.876693851721314116e-02
1.190000000000000085e-03,9.500000000000008438e-01,3.902406862305993207e-02
1.191999999999999917e-03,9.599999999999997424e-01,3.928217206789018368e-02
1.193999999999999966e-03,9.699999999999997513e-01,3.954124693809380614e-02
1.196000000000000014e-03,9.799999999999997602e-01,3.980129129300211815e-02
1.198000000000000063e-03,9.899999999999997691e-01,4.006230316526207536e-02
