# Time,Velocity,Height,Radius
0.556,8.709535999999998,4.850630916266632,nan
0.557,8.709536,4.859340452266632,nan
0.558,8.709535999999998,4.868049988266631,nan
0.559,8.709536,4.876759524266631,nan
0.56,8.709535999999998,4.88546906026663,nan
0.561,8.709536,4.89417859626663,nan
0.562,8.709535999999998,4.90288813226663,nan
0.5630000000000001,8.709536,4.911597668266629,nan
0.5640000000000001,8.709535999999998,4.920307204266629,nan
0.5650000000000001,8.709536,4.929016740266628,nan
0.5660000000000001,8.709535999999998,4.937726276266628,nan
0.5670000000000001,8.709536,4.946435812266627,nan
0.5680000000000001,8.709535999999998,4.955145348266627,nan
0.5690000000000001,8.709536,4.963854884266627,nan
0.5700000000000001,8.709535999999998,4.972564420266626,nan
